time,latitude,longitude,depth,magnitude,magnitude_type,latitude_error,longitude_error,depth_error,time_error,magnitude_2,magnitude_2_type,event_type,hypo_method,hypo_precision,y,x,z,rupture_length,is_main_event,distance_to_main
2004-12-14 14:56:10.540000,44.07666666666667,141.6995,8.58,6.1,D,0.0056666666666666,0.0105,2.4,0.1,5.7,V,earthquake,depth free,high manual,1016.5679895061344,471.3194948127991,103.27514487584163,9.749896377173856,True,
2004-01-21 22:05:36.900000,44.071333333333335,141.817,0.0,0.5,V,0.0061666666666666,0.0091666666666666,,0.11,,,earthquake,depth slice,high manual,1017.8477324710876,481.4033302323679,95.6175834011828,,False,12.726339873014423
2004-02-18 16:08:27.620000,43.9825,141.76666666666668,7.6,0.7,V,0.0116666666666666,0.0165,1.41,0.28,,,earthquake,depth free,high manual,1006.719393010032,477.4995604398803,101.30178807947424,,False,11.793311712315562
2004-03-22 03:16:09.310000,44.118833333333335,141.6995,10.43,0.9,V,0.006,0.0098333333333333,2.04,0.11,,,earthquake,depth free,high manual,1020.9071117828518,470.82337605468234,105.77852745734393,,False,5.033988508511855
2004-03-22 06:29:15.640000,44.06633333333333,141.73066666666668,0.0,0.5,V,0.0086666666666666,0.0165,,0.21,,,earthquake,depth slice,high manual,1016.8800007763084,474.59030627036327,94.88880781349366,,False,9.007008823519595
2004-04-24 17:47:10.500000,44.03933333333333,141.655,6.71,0.7,v,0.0103333333333333,0.0186666666666666,2.42,0.25,,,earthquake,depth free,high manual,1012.5459835230496,468.2462871608777,100.50352272689076,,False,5.770877466759551
2004-07-19 04:59:06.250000,43.9285,141.8071666666667,10.52,0.7,V,0.0048333333333333,0.0088333333333333,1.94,0.11,,,earthquake,depth free,high manual,1000.5636378690144,480.91440194877833,103.62640229146292,,False,18.66346420267893
2004-08-18 15:06:10.210000,44.107,141.76316666666668,0.0,0.6,V,0.0085,0.0163333333333333,,0.17,,,earthquake,depth slice,high manual,1021.498570750962,476.836438052678,95.78857089636446,,False,10.52597188263752
2004-08-22 03:08:17.240000,44.093500000000006,141.72316666666666,6.9,1.3,V,0.0061666666666666,0.0098333333333333,2.39,0.11,,,earthquake,depth free,high manual,1018.780131540678,473.1984517427099,102.06767197378814,,False,3.1435715889172804
2004-09-08 16:04:41.580000,44.24316666666667,141.64966666666666,7.87,1.9,v,0.0081666666666666,0.0421666666666666,4.22,0.37,,,earthquake,depth free,high manual,1034.6793990668584,466.0828017422766,104.9188160950631,,False,18.924792354687582
