time,latitude,longitude,depth,magnitude,magnitude_type,latitude_error,longitude_error,depth_error,time_error,magnitude_2,magnitude_2_type,event_type,hypo_method,hypo_precision,y,x,z,rupture_length,is_main_event,distance_to_main
2011-04-11 17:16:12.200000,36.94566666666666,140.67266666666666,6.42,7.0,D,0.0025,0.0045,1.01,0.05,6.7,W,earthquake,depth free,high manual,224.8757687272185,434.5293551988523,27.164809529881207,40.73802778041126,True,
2011-06-19 16:11:35.940000,37.17583333333333,141.1925,20.17,3.0,V,0.0033333333333333,0.0098333333333333,0.77,0.12,,,earthquake,depth free,high manual,252.38071255904836,477.840929558065,45.26693958276728,,False,54.406815024565894
2011-06-19 16:43:02.770000,36.4395,140.62683333333334,51.0,1.5,V,0.0043333333333333,0.0081666666666666,0.9,0.11,,,earthquake,depth free,high manual,167.73925502038685,429.8997649520063,70.25959868190414,,False,71.71593376985318
2011-06-19 16:50:27.580000,36.33433333333333,140.577,50.0,1.0,V,0.005,0.0085,1.03,0.13,,,earthquake,depth free,high manual,155.9537165893617,426.1506977971614,68.76939400609646,,False,80.94067346017633
2011-06-19 16:55:35.530000,36.978,141.17883333333333,28.35,3.3,V,0.0038333333333333,0.0093333333333333,0.63,0.11,,,earthquake,depth free,high manual,230.20323884822983,477.20277689858614,52.7742267451762,,False,50.052423593275016
2011-06-19 16:58:19.770000,37.07533333333334,141.081,29.61,0.8,V,0.0041666666666666,0.0116666666666666,0.89,0.12,,,earthquake,depth free,high manual,240.45183604655855,467.88780476168733,53.55043174716703,,False,45.29460332275967
2011-06-19 17:25:11.200000,36.80933333333333,141.25033333333334,24.02,1.4,V,0.0045,0.0095,1.25,0.13,,,earthquake,depth free,high manual,212.022266253988,484.9363605460245,48.608939504451875,,False,56.26659243516949
2011-06-19 17:30:11.900000,36.33683333333334,140.57266666666666,51.17,1.7,V,0.0043333333333333,0.0076666666666666,0.93,0.11,,,earthquake,depth free,high manual,156.19179497650384,425.66418120193526,69.90950639872544,,False,81.38297531175583
2011-06-19 18:05:08.670000,36.52633333333333,140.9535,14.52,2.7,V,0.0016666666666666,0.0041666666666666,0.79,0.05,,,earthquake,depth free,high manual,179.4873364570842,461.2131133918033,36.36685820874403,,False,53.44913876882031
2011-06-19 19:08:23.370000,37.15783333333333,141.19333333333333,24.22,1.2,V,0.0041666666666666,0.0116666666666666,0.96,0.14,,,earthquake,depth free,high manual,250.26931785560024,477.687576254526,49.25499459625108,,False,54.73061901981746
2011-06-19 19:08:41.400000,36.807,141.00966666666667,47.26,1.6,V,0.0056666666666666,0.0133333333333333,1.08,0.14,,,earthquake,depth free,high manual,210.03816786090837,461.80893744060666,69.94669897855303,,False,52.864166233384836
2011-06-19 20:04:35.120000,36.894333333333336,141.2275,45.54,1.5,V,0.0061666666666666,0.016,1.24,0.15,,,earthquake,depth free,high manual,220.74677873107095,480.5554638016697,70.06221028748635,,False,63.052662301168645
2011-06-19 20:29:04.490000,36.42533333333333,140.59966666666668,52.11,1.6,V,0.0048333333333333,0.009,0.99,0.13,,,earthquake,depth free,high manual,166.0410560578223,427.4925018581973,71.15760303119393,,False,73.79977371155987
2011-06-19 20:36:39.590000,37.48416666666667,140.22583333333333,13.66,0.5,V,0.0031666666666666,0.0026666666666666,0.88,0.06,,,earthquake,depth free,high manual,282.4653270225003,391.68130063497046,33.052848490968294,,False,72.02209388349057
2011-06-19 21:09:15.820000,36.529,140.869,47.27,1.5,V,0.0036666666666666,0.0095,0.83,0.1,,,earthquake,depth free,high manual,178.75269293818698,451.0702756672499,68.39322316925542,,False,64.03688203997709
