time,latitude,longitude,depth,magnitude,magnitude_type,latitude_error,longitude_error,depth_error,time_error,magnitude_2,magnitude_2_type,event_type,hypo_method,hypo_precision,y,x,z,rupture_length,is_main_event,distance_to_main
2013-04-13 05:33:17.750000,34.41883333333333,134.829,14.85,6.3,D,0.0031666666666666,0.0041666666666666,0.91,0.06,5.8,W,earthquake,depth free,high manual,-66.02974478508563,-86.21627493558431,15.588183061916,13.39676687425933,True,
2011-06-21 10:28:24.900000,34.514,134.982,12.19,1.3,V,0.0021666666666666,0.004,0.8,0.05,,,earthquake,depth free,high manual,-55.6436800519804,-72.13788841582884,12.687561558994906,,False,17.73372247282259
2011-06-21 23:05:24.850000,34.323,134.74066666666664,4.4,1.4,V,0.0025,0.0021666666666666,0.87,0.03,,,earthquake,depth free,high manual,-76.79497878066513,-94.47126474243028,5.394669349045606,,False,16.968878616608357
2011-06-26 02:47:03.820000,34.422333333333334,135.11366666666666,12.0,0.5,V,0.0025,0.0023333333333333,1.0,0.06,,,earthquake,depth free,high manual,-65.90686375956375,-60.165254739139954,12.667479317440511,,False,26.2145239015508
2011-06-28 18:09:39.560000,34.49016666666667,134.97133333333335,6.8100000000000005,1.8,V,0.0016666666666666,0.0033333333333333,0.86,0.03,,,earthquake,depth free,high manual,-58.37675955457101,-73.14854282487572,7.35763045860961,,False,17.23588702711621
2011-07-01 04:31:32.780000,34.462,134.84866666666667,10.69,0.8,V,0.0034999999999999,0.0048333333333333,1.0,0.06,,,earthquake,depth free,high manual,-61.33553582461677,-84.39041395988326,11.33109760683441,,False,6.594857287235358
2011-07-01 22:25:47.310000,34.271,134.917,10.52,0.8,V,0.003,0.0028333333333333,0.6,0.05,,,earthquake,depth free,high manual,-82.59299044748843,-78.31886147370194,11.563887008286091,,False,18.785771343979665
2011-07-07 22:54:31.890000,34.422999999999995,135.11249999999998,11.19,0.9,V,0.002,0.0021666666666666,0.86,0.05,,,earthquake,depth free,high manual,-65.84764499684685,-60.27203192310918,11.85626004260992,,False,26.211908653229884
2011-07-12 23:57:30.330000,34.23616666666667,134.74533333333332,11.23,1.1,V,0.0028333333333333,0.0023333333333333,0.85,0.04,,,earthquake,depth free,high manual,-86.2930507208166,-94.10181442089744,12.428947363557102,,False,21.97189274089166
2011-07-24 09:50:40.420000,34.42583333333333,135.1115,12.76,0.8,V,0.0031666666666666,0.0026666666666666,1.13,0.08,,,earthquake,depth free,high manual,-65.5026974155545,-60.36057868486744,13.420017397917023,,False,25.951796660069764
2011-08-01 03:45:37.900000,34.42316666666667,135.1145,11.54,0.9,V,0.0018333333333333,0.0021666666666666,0.79,0.04,,,earthquake,depth free,high manual,-65.82368459027286,-60.08859946399818,12.205764300330085,,False,26.346511021976667
2011-08-03 01:17:41.330000,34.34583333333334,135.02133333333336,9.17,0.7,V,0.0041666666666666,0.0031666666666666,1.13,0.08,,,earthquake,depth free,high manual,-74.39299568979801,-68.68773081779628,10.015158736892907,,False,20.20525735326608
2011-08-03 15:25:54.230000,34.555,135.0515,8.49,0.9,V,0.0026666666666666,0.0038333333333333,1.32,0.06,,,earthquake,depth free,high manual,-51.20482535708585,-65.75472546696325,8.898569483607513,,False,26.138174621243184
2011-08-14 08:18:14.880000,34.658833333333334,134.846,12.73,1.2,V,0.0015,0.0026666666666666,0.85,0.04,,,earthquake,depth free,high manual,-39.45661667417619,-84.42250779266301,13.006824229979086,,False,26.758403382508607
2011-08-14 18:19:07.780000,34.65716666666667,134.84616666666668,13.48,1.1,V,0.0015,0.002,0.67,0.04,,,earthquake,depth free,high manual,-39.63045088794362,-84.40573983538206,13.759443715439346,,False,26.524423522747774
2011-08-14 21:52:37.930000,34.658,134.84516666666667,12.13,0.6,V,0.0021666666666666,0.0034999999999999,1.04,0.05,,,earthquake,depth free,high manual,-39.5573452749192,-84.50206069073428,12.408606206505988,,False,26.717712762932486
2011-08-14 23:15:01.470000,34.656166666666664,134.84583333333333,13.56,0.7,V,0.0016666666666666,0.0026666666666666,0.7,0.04,,,earthquake,depth free,high manual,-39.73990861265214,-84.43684463280115,13.841230071975415,,False,26.40783412029312
2011-08-15 05:41:06.830000,34.655833333333334,134.84516666666667,13.52,1.0,V,0.0018333333333333,0.0023333333333333,0.8,0.04,,,earthquake,depth free,high manual,-39.77691884837547,-84.49820893583177,13.802048968912334,,False,26.369544847055987
2011-08-16 01:54:25.470000,34.431,134.85049999999998,15.3,0.5,V,0.003,0.0033333333333333,0.75,0.06,,,earthquake,depth free,high manual,-64.69036339588385,-84.23440792543894,16.003861195280734,,False,2.4278648360648494
2011-08-20 03:34:52.810000,34.4795,135.00933333333333,9.2,1.6,V,0.002,0.0036666666666666,1.03,0.05,,,earthquake,depth free,high manual,-59.54557578169146,-69.67389901004232,9.76100553634999,,False,18.698947746891815
2011-08-20 19:36:44,34.443666666666665,134.79733333333334,9.25,1.1,V,0.0023333333333333,0.0026666666666666,0.77,0.03,,,earthquake,depth free,high manual,-63.352069865045294,-89.11573630945303,9.950600441723406,,False,6.881798967963774
2011-08-22 23:23:04.340000,34.25533333333333,134.73766666666666,11.49,0.9,V,0.002,0.0018333333333333,0.55,0.03,,,earthquake,depth free,high manual,-84.15316204930676,-94.78175966075293,12.645662543244772,,False,20.26040989005323
