time,latitude,longitude,depth,magnitude,magnitude_type,latitude_error,longitude_error,depth_error,time_error,magnitude_2,magnitude_2_type,event_type,hypo_method,hypo_precision,y,x,z,rupture_length,is_main_event,distance_to_main
2005-07-23 16:34:56.320000,35.58166666666667,140.1385,73.08,6.0,D,0.0101666666666666,0.0151666666666666,1.98,0.23,5.6,V,earthquake,depth free,high manual,71.13512707791439,389.41317323626134,88.42088980029295,8.3176377110267,True,
2000-01-02 01:17:47.580000,35.66466666666666,140.03266666666667,66.01,0.6,V,0.0066666666666666,0.0066666666666666,1.12,0.14,,,earthquake,depth free,high manual,79.86343518039898,380.0791219855465,80.70565413587988,,False,14.927583074305783
2000-01-04 20:53:21.970000,35.6945,140.20083333333332,64.24,0.8,V,0.0118333333333333,0.0144999999999999,1.42,0.2,,,earthquake,depth free,high manual,83.8130477236513,395.0405117562116,80.00426329656102,,False,16.224555846649253
2000-01-05 06:09:01.840000,35.68533333333333,140.16066666666669,72.2,2.3,V,0.009,0.0143333333333333,2.0,0.23,,,earthquake,depth free,high manual,82.6104603048106,390.9420333207587,87.68625943249702,,False,11.600015844970448
2000-01-08 01:16:39.710000,35.61966666666667,140.11716666666666,68.09,2.9,V,0.0075,0.0118333333333333,1.73,0.19,,,earthquake,depth free,high manual,75.239349688,387.68014519779416,83.3070893799349,,False,6.78225509358839
2000-01-08 07:51:48.320000,35.6975,140.122,63.84,1.1,V,0.0093333333333333,0.0098333333333333,1.21,0.18,,,earthquake,depth free,high manual,83.83120748902479,388.0316391344621,79.10400107192264,,False,15.808336720118573
2000-01-09 18:57:26.660000,35.69566666666666,140.13116666666667,66.76,1.9,V,0.0098333333333333,0.0136666666666666,1.88,0.22,,,earthquake,depth free,high manual,83.65276600764186,388.65097196053966,82.07434507359056,,False,14.055278906082735
2000-01-13 12:16:42.290000,35.668,140.03033333333337,64.11,2.0,V,0.0073333333333333,0.0098333333333333,1.51,0.17,,,earthquake,depth free,high manual,80.22831373278899,379.98685603961087,78.79608112757042,,False,16.253567036769894
2000-01-14 15:25:11.850000,35.586333333333336,140.12,67.59,1.8,V,0.0085,0.0143333333333333,1.65,0.2,,,earthquake,depth free,high manual,71.58847350556633,388.12984512680686,82.82728909547423,,False,5.75680665516303
2000-01-15 13:47:03.470000,35.6705,140.21683333333334,63.05,1.4,V,0.0086666666666666,0.018,1.8,0.21,,,earthquake,depth free,high manual,81.2431418466541,396.67071854310046,78.91743330621189,,False,15.657573623674075
2000-01-16 19:28:52.140000,35.692166666666665,140.08866666666668,66.7,1.9,V,0.0081666666666666,0.0115,1.75,0.2,,,earthquake,depth free,high manual,83.101317079123,384.8874985453892,81.74639453854648,,False,14.42984135573576
2000-01-18 07:00:36.450000,35.62716666666667,140.13533333333334,61.95,1.0,V,0.0176666666666666,0.0185,2.63,0.3,,,earthquake,depth free,high manual,76.15529144621773,389.696835365591,77.29739347291898,,False,12.207157123323208
2000-01-18 18:07:49.430000,35.692166666666665,140.08950000000002,63.64,1.2,V,0.005,0.0063333333333333,1.03,0.12,,,earthquake,depth free,high manual,83.11792749456716,385.17606036590774,78.69916554898872,,False,16.001642219467563
2000-01-26 05:17:23.830000,35.611333333333334,140.1225,64.2,1.4,V,0.006,0.01,1.5699999999999998,0.16,,,earthquake,depth free,high manual,74.3561127768666,388.4704842833871,79.4605481520587,,False,9.568235667447105
2000-01-26 09:50:42.370000,35.64,140.06733333333332,71.99,1.6,V,0.0063333333333333,0.0073333333333333,1.24,0.14,,,earthquake,depth free,high manual,77.26545997751751,382.86933257222745,86.88515509238225,,False,9.097324507199987
2000-01-27 20:11:33.700000,35.63766666666667,140.1305,63.2,1.0,V,0.0081666666666666,0.0088333333333333,1.3,0.17,,,earthquake,depth free,high manual,77.28693056453663,389.1261867494685,78.51388517723757,,False,11.665152720083011
2000-01-27 23:45:41.150000,35.65,140.11033333333333,66.04,1.9,V,0.01,0.0141666666666666,2.2,0.25,,,earthquake,depth free,high manual,78.55354080267553,387.0683026383141,81.21999660627526,,False,10.601138764514511
2000-01-29 10:55:08.330000,35.61216666666667,140.11033333333333,64.95,1.3,V,0.009,0.0123333333333333,1.79,0.21,,,earthquake,depth free,high manual,74.39757294243194,387.3286284804622,80.13185450037061,,False,9.148605689458696
2000-01-30 17:47:07.480000,35.664,140.09283333333337,67.48,1.4,V,0.008,0.0088333333333333,1.46,0.17,,,earthquake,depth free,high manual,80.01839369771494,385.3401693228744,82.54739500617895,,False,11.401742314813673
2000-01-31 16:10:24.420000,35.64116666666666,140.0515,68.0,1.5,V,0.0105,0.013,1.95,0.22,,,earthquake,depth free,high manual,77.34589061464995,381.731391302431,82.80622674061422,,False,11.36256127208505
2000-02-01 06:06:03.100000,35.69133333333333,140.15666666666667,62.81,1.2,V,0.006,0.009,1.23,0.15,,,earthquake,depth free,high manual,83.29476061894991,391.22334756014016,78.29540328554813,,False,15.926672474041316
2000-02-01 16:06:27.240000,35.613166666666665,140.09366666666668,63.09,1.4,V,0.0071666666666666,0.0126666666666666,1.76,0.19,,,earthquake,depth free,high manual,74.44763671901575,385.96815438326354,78.17152484451489,,False,11.308861879810506
2000-02-01 16:46:54.550000,35.6275,140.0765,64.89,2.0,V,0.0101666666666666,0.0136666666666666,2.21,0.24,,,earthquake,depth free,high manual,75.9511579618035,384.24207779194745,79.85945546661202,,False,11.10101524270228
