time,latitude,longitude,depth,magnitude,magnitude_type,latitude_error,longitude_error,depth_error,time_error,magnitude_2,magnitude_2_type,event_type,hypo_method,hypo_precision,y,x,z,rupture_length,is_main_event,distance_to_main
2000-06-03 17:54:47.700000,35.68983333333333,140.7465,48.06,6.1,J,0.0083333333333333,0.0136666666666666,1.61,0.19,6.1,D,earthquake,depth free,high manual,85.70118360068244,444.934650722477,67.56316909824695,9.749896377173856,True,
2000-01-01 19:06:31.170000,35.722,140.643,50.03,2.2,V,0.0073333333333333,0.01,1.36,0.16,,,earthquake,depth free,high manual,88.77355072224343,435.36896074128754,68.80069229437824,,False,10.122911053982454
2000-01-04 07:00:20.800000,35.66,140.71183333333332,49.11,1.1,V,0.0135,0.0113333333333333,1.83,0.23,,,earthquake,depth free,high manual,82.25256236169875,441.92381013941423,68.36205675545564,,False,4.64718957601554
2000-01-05 01:30:25.520000,35.676833333333335,140.74783333333332,49.69,1.4,V,0.0131666666666666,0.0131666666666666,1.8,0.23,,,earthquake,depth free,high manual,84.26702518017703,444.99690310480025,69.19660906841199,,False,2.174583148638901
2000-01-05 02:16:23.590000,35.6845,140.727,43.66,1.1,V,0.0105,0.0121666666666666,1.78,0.22,,,earthquake,depth free,high manual,85.04592607911876,443.5721197038758,63.037921308639014,,False,4.771134116074257
2000-01-09 05:58:46.340000,35.68666666666666,140.72133333333335,47.79,1.4,V,0.0121666666666666,0.0123333333333333,1.85,0.23,,,earthquake,depth free,high manual,85.24002825147691,442.7278531773197,67.1149097242244,,False,2.2985987313605443
2000-01-22 18:09:56.800000,35.76116666666667,140.682,46.84,1.5,V,0.0096666666666666,0.0116666666666666,1.8,0.21,,,earthquake,depth free,high manual,93.2811673530536,438.88074234177134,65.90130795924127,,False,9.84214117016852
2000-02-02 22:21:51.640000,35.6785,140.722,46.11,2.5,V,0.005,0.0071666666666666,0.87,0.1,,,earthquake,depth free,high manual,84.3505264242596,442.9654439233816,65.44433162081354,,False,3.192416401662286
2000-02-07 20:53:36.510000,35.672,140.66033333333334,49.11,1.8,V,0.009,0.0108333333333333,1.55,0.18,,,earthquake,depth free,high manual,83.34509694650303,437.2611233671227,67.99963901131059,,False,8.038947218410044
2000-02-12 23:28:13.470000,35.738166666666665,140.68283333333332,45.9,1.4,V,0.0093333333333333,0.0111666666666666,1.81,0.21,,,earthquake,depth free,high manual,90.75461229100276,439.1558199074448,64.96542229301312,,False,8.10433930564487
2000-03-04 06:23:16.670000,35.7215,140.70466666666667,49.78,1.3,V,0.0121666666666666,0.0115,1.71,0.22,,,earthquake,depth free,high manual,88.99410572235449,440.8907744227221,68.98463170869645,,False,5.405259251878912
2000-03-12 04:49:55.880000,35.690999999999995,140.71883333333332,47.85,1.5,V,0.0125,0.0225,1.8,0.3,,,earthquake,depth free,high manual,85.70613151529322,442.4759352223325,67.15735485448728,,False,2.4919854720579604
2000-03-12 04:51:09.990000,35.686,140.691,50.0,0.7,V,0.0266666666666666,0.0206666666666666,,0.12,,,earthquake,depth slice,high manual,85.02032507599843,439.8508384954304,69.10348711231912,,False,5.355492010541914
2000-03-12 08:49:56.370000,35.68683333333333,140.72316666666666,45.05,1.5,V,0.0113333333333333,0.0135,2.0,0.25,,,earthquake,depth free,high manual,85.27949754554153,443.1069989304688,64.3965192568737,,False,3.6804621204137065
2000-03-13 10:35:13.810000,35.7745,140.67416666666665,47.98,2.2,V,0.008,0.011,1.43,0.17,,,earthquake,depth free,high manual,94.70909345383744,438.0194097206836,66.98589156274751,,False,11.370850776808377
2000-03-21 02:20:33.100000,35.71116666666667,140.86316666666667,35.54,1.2,V,0.0118333333333333,0.0116666666666666,1.04,0.16,,,earthquake,depth free,high manual,88.65080738580018,456.23560035929773,55.92597596453684,,False,16.487449990794843
2000-03-21 14:52:23.670000,35.69,140.71283333333332,48.13,2.5,V,0.0071666666666666,0.0103333333333333,1.38,0.16,,,earthquake,depth free,high manual,85.56764524099657,441.9239762930373,67.39389096147767,,False,3.0183850153977487
2000-03-27 02:16:06.690000,35.68533333333333,140.75366666666667,48.78,2.1,V,0.0063333333333333,0.0093333333333333,1.07,0.14,,,earthquake,depth free,high manual,85.23424301127034,445.54212550662425,68.3316174268452,,False,1.0851598781473306
2000-03-27 02:16:49.420000,35.68483333333333,140.73033333333333,49.56,1.2,V,0.0146666666666666,0.0155,2.13,0.27,,,earthquake,depth free,high manual,85.07019762311874,443.40123080433114,68.94307797915305,,False,2.157236303433626
2000-03-28 13:22:24.890000,35.75366666666667,140.6855,48.13,1.2,V,0.0176666666666666,0.0153333333333333,2.34,0.29,,,earthquake,depth free,high manual,92.46245774854768,439.1331883784176,67.21031932908565,,False,8.916069559605697
2000-03-29 11:10:41.420000,35.73416666666667,140.65616666666668,47.56,1.2,V,0.012,0.0116666666666666,2.3,0.27,,,earthquake,depth free,high manual,90.18592862265784,436.66910250809934,66.43234037163346,,False,9.471589032747826
2000-04-02 20:46:40.910000,35.68366666666666,140.72316666666666,49.01,1.6,V,0.009,0.0105,1.34,0.17,,,earthquake,depth free,high manual,84.91195156347369,442.8117610046239,68.34386106157079,,False,2.39562682910369
2000-04-07 11:01:16.690000,35.687666666666665,140.737,47.69,2.1,V,0.0088333333333333,0.0121666666666666,1.48,0.18,,,earthquake,depth free,high manual,85.42125386174504,444.1283215366097,67.12655381250134,,False,0.9587284925721641
2000-04-12 03:05:09.560000,35.657666666666664,140.6745,52.06,4.3,D,0.0063333333333333,0.0093333333333333,1.21,0.14,4.0,V,earthquake,depth free,high manual,81.81630190373264,438.37323043865183,71.0394592190848,,False,8.38028250982762
2000-04-12 04:08:52.780000,35.65983333333333,140.67066666666665,49.5,1.1,V,0.0108333333333333,0.0103333333333333,1.53,0.19,,,earthquake,depth free,high manual,82.04861449737507,438.2197126084816,68.46046264026022,,False,7.696544070539872
2000-04-12 04:36:35.460000,35.652833333333334,140.67183333333332,51.67,4.0,D,0.0061666666666666,0.009,1.22,0.14,3.8,V,earthquake,depth free,high manual,81.27363105872817,438.1923980414525,70.63181203424278,,False,8.630049953226488
2000-04-12 04:48:38.230000,35.665,140.65316666666666,49.36,1.5,V,0.0103333333333333,0.011,1.64,0.2,,,earthquake,depth free,high manual,82.54082448416621,436.6403328796273,68.19829784746476,,False,8.898705903199916
2000-04-15 13:14:39.300000,35.730333333333334,140.69016666666667,49.38,1.7,V,0.0106666666666666,0.012,1.66,0.2,,,earthquake,depth free,high manual,89.90478311759757,439.5802454247367,68.48494459644161,,False,6.869466868698804
2000-04-25 16:00:26.350000,35.81316666666666,140.84650000000002,40.35,1.2,V,0.009,0.0108333333333333,1.07,0.14,,,earthquake,depth free,high manual,99.80364742192798,453.77479531280585,60.62063303868305,,False,18.03403585295884
2000-05-18 17:01:50.400000,35.733333333333334,140.62166666666667,42.38,1.3,V,0.0078333333333333,0.009,1.54,0.17,,,earthquake,depth free,high manual,89.96978473113901,433.9976608260269,61.02695155065416,,False,13.43729300995726
2000-05-19 00:14:20.480000,35.72866666666667,140.632,50.11,1.5,V,0.0116666666666666,0.012,1.96,0.23,,,earthquake,depth free,high manual,89.4591256726048,434.34530888183815,68.8047434064921,,False,11.304768728139592
2000-05-20 02:37:13.860000,35.76433333333333,140.64416666666665,48.26,1.1,V,0.0118333333333333,0.0128333333333333,1.91,0.23,,,earthquake,depth free,high manual,93.45382485898163,435.37883920363663,67.05242480814184,,False,12.315755762167417
2000-05-22 12:45:33.980000,35.6385,140.75133333333332,51.34,1.3,V,0.0193333333333333,0.0165,1.82,0.27,,,earthquake,depth free,high manual,80.05265522110281,445.3922126693949,70.86556829138938,,False,6.559045374218081
2000-05-22 14:53:52.650000,35.653166666666664,140.75466666666668,49.72,1.6,V,0.0133333333333333,0.012,1.5,0.2,,,earthquake,depth free,high manual,81.6900632014228,445.7365101324546,69.27442947609151,,False,4.434013695457784
2000-05-28 21:04:55.360000,35.73916666666667,140.71533333333332,48.79,1.4,V,0.0103333333333333,0.0118333333333333,1.63,0.2,,,earthquake,depth free,high manual,90.99406988950994,441.82190130845385,68.07602718121181,,False,6.161726835410833
2000-05-30 19:29:54.950000,35.652,140.65200000000002,49.48,1.9,V,0.0071666666666666,0.0098333333333333,1.42,0.16,,,earthquake,depth free,high manual,81.10260086056174,436.598010401056,68.30936864759614,,False,9.550044441463463
