mean_diff_beforeafter,p_beforeafter,corr_beforeafter,p_corr_beforeafter,mean_diff_close_beforeafter,p_close_beforeafter,corr_close_beforeafter,p_corr_close_beforeafter,mean_diff_far_beforeafter,p_far_beforeafter,corr_far_beforeafter,p_corr_far_beforeafter,mean_diff_farclose,p_farclose,corr_farclose,p_corr_farclose,mean_diff_after_farclose,p_after_farclose,corr_after_farclose,p_corr_after_farclose,mean_diff_before_farclose,p_before_farclose,corr_before_farclose,p_corr_before_farclose,mean_diff_before_before,p_before_before,corr_before_before,p_corr_before_before,mean_diff_beforebefore_close,p_beforebefore_close,corr_beforebefore_close,p_corr_beforebefore_close,iteration
-0.004108642464273075,0.6992854776877062,0.30009138868792495,0.0897377680651606,-0.009383918063056792,0.528917141305908,-0.2086952873075136,0.5150936803560741,-0.0009381928922033873,0.6742012573348461,0.16422973005768818,0.37732700102562694,0.009124907874050733,0.06673819070597878,0.16156019557940704,0.34652305377022596,0.01101131956346054,0.1307084618220156,0.2014167241226995,0.33431034781667707,0.0028043547702320828,0.1351806248854703,0.06041227265018399,0.7947642341413824,0.013799681111600366,0.14379263598424646,-0.04124827030664363,0.8004907403316073,0.01265600066945661,0.3031359023627277,-0.01998142194219983,0.9483410151082565,10
-0.007739061345408323,0.7669526415500956,0.25376551299777295,0.15415383488231918,0.04208594485094907,0.0006350542526215798,0.6574138177323581,0.02793263682231181,-0.008267867617707666,0.8182424073261969,-0.06352491960200154,0.7342329037723512,-0.015813428318794846,0.9184082397655877,0.14070202694770373,0.4201298192680667,-0.02108118451554546,0.9493300142506192,-0.16915940144665098,0.4403485803602094,0.002972043829616186,0.5203018011375317,-0.01630708787539598,0.947171381742362,0.002313586274047795,0.3545162967073706,0.26508623023737404,0.1077393280730041,-0.0009905806518114106,0.368308872989612,-0.6346678721385082,0.026623880800485958,11
-0.00877126358003384,0.9253083620841994,0.014808417847240855,0.9348119998949013,-0.037799680799804024,0.9343022769748468,0.07613829291839444,0.8239277919443917,-0.017903942375626567,0.9686644707876896,0.04296106671540437,0.8185011334872225,0.00144672410283038,0.4319514671606514,0.3408792110828845,0.045081026073057334,-0.010403896025211362,0.781078107059102,-0.060854911509076626,0.7775804338963392,-0.013852632892168792,0.5532887286752004,0.26429227409859146,0.2601597346130254,-0.001584576884642271,0.6100781796210929,-0.15206746209413835,0.35540637599492897,0.0072152056226066985,0.27563456541491954,0.5121865225305253,0.05094168777439021,12
-0.009539785263865914,0.8368518032992149,0.1261489744210433,0.4842202934937585,-0.026924324357668034,0.9015882427025368,0.33351425145748526,0.28941373371374124,0.0027682044445093324,0.5189266399606627,0.2135087441713644,0.24879806003623467,0.004760025905759655,0.22571688680339314,-0.23713619683682757,0.17689946317999153,0.004430687641480517,0.46772550949487474,-0.4809159083538609,0.01494889924711481,-0.014012951293505794,0.5789861085359196,-0.3748822378078291,0.11377574362574457,0.007379570809136551,0.33206919828519565,0.16600527948150137,0.31249392303370976,0.042459992138117436,0.042428782567612046,0.49483313340524127,0.10193344831591539,13
-0.012218088207632493,0.8941486352402791,-0.025806581393758146,0.8866417359162233,-0.0030858571127258083,0.6466139397123581,-0.20016293940390906,0.5551166314565397,-0.02404556974116251,0.9807789024338471,0.10811153253249267,0.5695863105022171,0.013812485365738212,0.03717500831748795,0.052485802493836574,0.7646045580418482,0.0019786252829473625,0.14184649403726507,0.22659864741840113,0.28698053740190455,0.007401237488496246,0.339068390684296,-0.030409842137989383,0.9016459430198401,-0.0010181044580279861,0.3927568797205242,-0.02138077454529788,0.8986146524246321,0.0683882906869714,0.023413716541750274,-0.13333013391728218,0.6795367116218546,14
-0.005814914036667177,0.7231596530942213,-0.22029581019883998,0.21059332701416356,-0.017886893755378108,0.8703970854599737,0.13633451249450712,0.7072499706714788,0.001754728570093787,0.5058881397289569,-0.06175010843025369,0.7414025588165174,0.019208242890729532,0.06299277265947172,-0.027548001392449537,0.8732869324466659,0.02307864207059742,0.04535995301360894,-0.18011048199939614,0.41086812942431267,-0.0009996085884373892,0.45554318553216067,0.20107218248261383,0.4091262205424659,0.016602145888479813,0.029853718111624634,-0.12119369282478876,0.4685687210375189,0.017354317221152788,0.47952994390821346,0.05689796748852087,0.8605803069517768,15
0.0110437245147565,0.12637742065503157,0.07460757719838101,0.6749629947524356,-0.0008901996686658031,0.41329051038194214,0.04444001842287764,0.9029792188397635,0.01767807007661167,0.06857024454163523,0.15626070799451194,0.39308305683962963,0.015952231593419547,0.024464355229704617,0.12921692040469063,0.4525942019314068,0.025462490335599913,0.03267886530409738,-0.032144700811296875,0.8814686886275641,0.02083806501663163,0.03900249423836829,-0.044702947524605186,0.8558047286394342,-0.003008848247295993,0.631524756112734,-0.1334170229436415,0.4181067623146691,-0.02808343298461256,0.7176591815678337,-0.3593346474556365,0.20701275080936746,16
0.0014950532625296429,0.5405330905097304,0.09985227090313892,0.5742093122678145,0.003945889035740679,0.45227955047723506,0.19153607295982672,0.5726318592604976,0.0001563568331206175,0.5879236226292592,-0.19055301627221022,0.2961826862608669,-0.0005633166899775401,0.5628375155236357,-0.16505987303269587,0.3360355068422325,-0.010001301698755913,0.8780387200884876,-0.16425981927901884,0.4430938259075131,0.0077072615634318446,0.2879332868962824,-0.1253080484283206,0.5986146739370125,0.009016309966975642,0.4619605191135093,-0.08076976983146347,0.6346313960114203,-0.007069596094375749,0.5915721491610437,0.03628841905484548,0.9019813739450837,17
-0.005752292327542808,0.7871647270453606,0.3436248978632313,0.05023642293604503,-0.01979402144242179,0.7583440522461733,0.21394398731477818,0.5043342699670093,-0.0015334692835795474,0.732791440246934,0.11923572824747071,0.522900701702469,-0.004241126481819287,0.7151808299655691,0.6078400989863569,0.00010754478784104616,-0.0013058446724759387,0.7937118982033395,0.15785772547250246,0.44119269762730806,-0.01221092867065426,0.5051323909016537,0.3328435412000109,0.16379612831188128,-0.009991451113866474,0.840741504747086,-0.19887400228480878,0.2248514890658991,-0.006406618522214519,0.7787629318588071,0.4260561809647258,0.19134559644544355,18
0.00801760116013135,0.26088907254145705,0.0194391004460712,0.9144928183084149,-0.008842370860425164,0.6631956987911825,-0.12761253520383317,0.7084675492378053,0.0003961249286668401,0.39940533217561763,0.04704070639249536,0.8015918609422058,-0.014751282545405484,0.8349776545627183,0.0335349922992317,0.8460479814445124,-0.03198762727439755,0.9596551524453033,0.20405284607381124,0.3388701597677508,-0.008339045643895532,0.2942984234851397,0.18018748702696163,0.43445500178688906,0.003878487497264462,0.35626602592647727,0.2402512167679186,0.14068933146895563,-0.008518590687627574,0.38276647953074694,-0.271087902398164,0.4200585022309447,19
0.007731140472254576,0.3216883831863841,-0.0377829627683771,0.8346418612980112,-0.030068618988498833,0.9593596732497953,0.052333725811352594,0.8785446522579438,0.02283872851884964,0.07485905201572976,-0.016181893874183575,0.931148455689094,-0.0004121437447489267,0.5054193505689041,-0.1687733299302393,0.3251231979605806,0.021595716892903485,0.03038783996283937,-0.27152369735293136,0.19933363953959699,-0.01786171655253852,0.9032293013942969,-0.18393314374816963,0.4375911870967909,-0.008962113252923228,0.7984753703720988,-0.22170517786964972,0.1809791557865069,-0.05072106024357164,0.8466848159924137,-0.4815704457658593,0.0812359513804945,20
-0.00278856080065454,0.47991082240169747,0.12039789597310314,0.5045171197438671,-0.03141571504375446,0.9622316025175932,-0.3021566452013684,0.36648262690653277,-0.003904868418284001,0.49528803028232904,-0.1273076795805633,0.49493810920789466,0.005346865562269798,0.27584158278598525,0.35507045010626515,0.03634170422442805,0.005538750189674896,0.22968218369697818,0.0573167171806094,0.7902221789332216,-0.008098483765435005,0.3181488122816106,0.18089608456945522,0.4453255158951588,0.012294083950129032,0.2366893406662478,-0.12085041286019849,0.4636510315046352,0.039493242386047005,0.13621071352058917,-0.4332566906019051,0.10668792775169895,21
-0.0065853244199769794,0.7823907755612514,-0.1338354004285846,0.45776538312697074,-0.04217074601580494,0.9439661662892405,-0.03284495333940865,0.9192867738192918,0.006480780674046291,0.42983159374294927,0.16003413259908492,0.3898010177977517,0.016852693608431196,0.061681752349127476,-0.13680079457316902,0.4262715512204627,0.019197500407777582,0.1608904477958187,0.11049964303775338,0.6072409955285216,-0.004384269922143448,0.29742335775634765,-0.03997198955477083,0.863416754196268,-0.004371640510998096,0.6080529593720436,0.27898613947499196,0.08984790329294431,0.02546668606089386,0.19958111189542194,0.11393065594612871,0.7109336706275392,22
0.0017932549157990696,0.44182720705009604,-0.26496268426090946,0.13617517755176028,0.002782877086735669,0.3589943377910739,-0.6823170775718829,0.029719935620262136,-0.0027989675893398784,0.3935506557335984,-0.22870083238089037,0.2327469347431934,-0.01141736768763559,0.7341548682183472,0.24894950173417452,0.14315389390073585,-0.0115220967057087,0.5817655821629677,-0.05186741007153453,0.809791981412867,-0.02310452281136704,0.6861691608784273,0.23733259343175567,0.31367907266066763,-0.006392655759639414,0.7905698887382819,-0.23224354304999087,0.1605898832634688,0.02631272632006884,0.02844605921723559,0.6288488852526132,0.028490807284678652,23
0.019495928990340517,0.05924274918120485,-0.4461627668636207,0.009254363616629884,-0.01136150345802477,0.6439278304888374,-0.006230121991323903,0.9863721371097856,0.023604609317131518,0.06739920111802608,-0.13450820471510175,0.47064956469629177,-0.01222146967596247,0.9244609904795518,-0.4279983776022544,0.011566030833383329,0.013441648780414345,0.3890750139957376,-0.2054811186658458,0.33542663291588903,-0.02311136965363229,0.8480495695117364,-0.018309169904495496,0.9425159148969766,-0.012283323525148182,0.7040375866472455,-0.35846365211636133,0.02711041278369159,0.0022857973697192175,0.540307809579271,0.16685899399000936,0.5685809667611696,24
-0.006778302875441624,0.719182363675535,0.3603910173686525,0.039372535006221634,0.012522841443572963,0.14130365727477062,-0.019041367323360404,0.9556864561717376,-0.0153291344185224,0.8263840261362054,0.23459343284170872,0.20397747415398568,-0.016754271308908553,0.9234693365274476,0.04219272168725576,0.8098208266264736,-0.030987818046520194,0.9521322485126412,0.002769958526246938,0.9897510330680795,-0.021321160996215383,0.7965908720667609,-0.353302699452944,0.12649941792728356,-0.007171958328013677,0.8321443569690963,0.3207131492783486,0.05294953362536254,0.0009998701995787092,0.33129730700689597,-0.0005280226475212172,0.9986340591051652,25
-0.012878115228260129,0.8835014118318149,0.1849063198362239,0.30293197710579545,-0.048934572778623134,0.8932787997531448,-0.3150034904127171,0.40900241113078367,-0.014401104697003089,0.8858556518274674,0.14692282977047721,0.43028179403976985,-3.664955066612802e-05,0.49556926643801014,-0.06543200693370926,0.7004155897519316,0.000960820063974559,0.38176945901356285,-0.2181893426541451,0.294737525812271,-0.005800237547561947,0.15274655465481912,-0.010965474756957456,0.9644631927707229,-0.00961628706104777,0.5704814253238877,0.2009385096808919,0.22640355972098108,-0.032520032968332765,0.8758951766400607,0.6544268390423945,0.01522679641874172,26
-0.0019468300335874985,0.48100838925373846,0.20924500618492733,0.242538392592281,-0.0005054316343220198,0.29283252911306934,0.023730742838179664,0.9447861445468761,-0.012880334015341775,0.8623262773915311,0.024240840970817933,0.89700973381131,-0.01692262806468145,0.943899247222854,0.2949475217503608,0.08542118235722451,-0.010749478975285406,0.7011378660147531,-0.0681409739819284,0.7517228040225077,-0.018972678546778997,0.9232194447259912,0.058317199780704716,0.807062858893914,-0.008492949335878575,0.8445505261671147,0.0394193007501438,0.8142314219369987,-0.0050604845641414225,0.297737788784457,0.022104400902749455,0.945637873842355,27
0.007942810164534428,0.1666038843494076,0.21399743419681494,0.2317609915586116,-0.009157688845301234,0.365688480259959,0.00216889634294809,0.9946625151335922,0.0161280565005485,0.022491876045472998,0.3580764779680156,0.04794071643314862,0.0024386141468999978,0.31304331528441187,0.31425482945757116,0.06195930724811949,0.02077463506553602,0.03857622101325059,0.10088370169888396,0.6313543636887927,-0.020355588115926145,0.9533366108473582,0.2565248298434661,0.2749457721247408,-0.003088855259552309,0.3047898707074509,-0.27155307682780017,0.10398915358925717,0.03740275094121996,0.1041314054214589,0.20170303937937328,0.4892514005412004,28
-0.0005993035525044462,0.49925421470160314,0.29684560649566183,0.08822839781054555,0.00833641846373585,0.3687585678217171,0.33553593879462285,0.34321792606961604,0.004332004720805451,0.11283491823030536,0.3937516219037905,0.028406733236112282,-0.00027445525307501537,0.44132687632525,-0.17727443044544539,0.3083079420716421,0.008161986553398531,0.14919528281211447,-0.03836340917402262,0.8587437120378887,-0.00291005105594385,0.6794811506752514,-0.09418075720745418,0.7013426824189581,0.008142153514873223,0.16708186003894854,-0.09928705539728797,0.5421642715867819,-0.029847947477372978,0.927274045712036,0.39896108419363335,0.19889275038062698,29
0.009610492982225627,0.1375846858927738,0.12265788809745444,0.4827056036349749,-0.03664138273352036,0.8473568188717626,0.17838405544304728,0.5598424347683871,-0.003921471588907525,0.6140728194707363,0.1287047666924917,0.4901764895823631,-0.006529651837606419,0.7964736713390339,0.18366888998938918,0.29089734747691254,-0.008807216913096801,0.7354156510880365,0.18941277083413505,0.36449924812927414,-0.014169849524962322,0.3984676920783202,-0.1085528301045064,0.6395133675191044,0.00991658106810624,0.4832443118744607,-0.4635973727629712,0.0033739737057342937,0.02091472094262706,0.28641475461797017,-0.44255233184435894,0.11305308388783339,30
0.010124097044331664,0.14670383094072012,0.09087673094898877,0.6092550163183088,-0.0004315794604200204,0.4126037025785315,0.44864859138894264,0.16632496385828566,0.005856153613974954,0.32361002758762936,0.18455608872023324,0.32026686863338016,-0.003898472793965456,0.4800493281466326,-0.23479697742880354,0.17455922443061658,0.009797917486303495,0.18678383467434428,-0.23145441167767222,0.27649761404129014,-0.012086119427056147,0.773227297550467,-0.21598806291121092,0.36040494214063046,0.00689165732397686,0.1877824339791631,-0.04027033459374263,0.8129335324055231,-0.023441579134610844,0.9151132829474062,0.43113256943452477,0.14132922128836345,31
-0.009462387317570679,0.8408488720813043,0.1491046565804658,0.39999990735880425,-0.026548405592818864,0.8524233538560138,0.003413536930199648,0.9915996294722769,0.0038902980187868947,0.5006866667697665,-0.010131259881999206,0.9568621224437163,0.005552929239515415,0.10950672367567812,0.35808187289303806,0.03467718606119708,0.0031495344358880247,0.4407554880996573,-0.32004059366139526,0.12735958790019034,-0.02045897054338443,0.9501641746566406,0.3684055953936402,0.10032885006794356,0.010734935212467472,0.1990400117652158,0.28269863690611113,0.08548079370812642,0.01943512193933041,0.18061001690984307,0.2418733460199301,0.473652317025908,32
0.00018141262768553597,0.4429870870409919,0.4639868444677878,0.005708630009376259,-0.0184241209918114,0.6935296032735057,-0.027348964410500345,0.9402188679739785,-0.007097825824391776,0.611743146008222,0.276807567817019,0.13168306008353198,-0.020158945508864105,0.9662907483615345,-0.038255034888869534,0.8272887012732402,-0.01649836194223274,0.8596863518433486,0.045663409059848725,0.8322068565166814,-0.02741145381031193,0.9224157815501739,-0.29490781193288657,0.22031454957531818,-0.004792088825065521,0.6844045927554542,-0.018409960200868658,0.9102270900051328,-0.03742014966721126,0.9296619785220647,0.10763525279766475,0.70259730765272,33
-0.000885320213189827,0.5151745601894863,-0.3505132878559161,0.045515345075585766,-0.016745973385278723,0.7556300378592978,0.24712624344517975,0.4387157963041829,0.017675274976910127,0.09635426587733016,-0.04819545125356548,0.79682127172044,0.0009095952596146484,0.38330148961104454,-0.40831266170405917,0.014888736557879664,0.014227721102444288,0.22782896894130938,-0.2144652321288897,0.3142496654159855,-0.025470138216929096,0.9488848333665699,-0.16327508616563094,0.4794593963947184,0.00047988481247086313,0.33682833685574776,0.2602509102963662,0.114558131317582,0.006976514937833386,0.25610117671861576,0.492894885600464,0.12345107559915237,34
0.003436047520717578,0.32410968191322126,-0.17792130176825172,0.32187931263196273,-1.0890430716414823e-05,0.3901661117360774,-0.5743991524950285,0.08244368920717518,0.00967779529554014,0.20099857928184517,-0.20665987639331168,0.26466047697545586,-2.2670921561388254e-05,0.4115061112307377,0.061735853337849186,0.7205797980731848,-0.007718550852440155,0.48133232317221986,0.06675256254233183,0.7566311374208476,-0.012734007856270529,0.8822810634133311,0.2255842612311265,0.35310072472105986,0.0012482325113563335,0.422724091253134,-0.15094891784321712,0.37250163458422825,0.05526253553611487,0.10076921679651304,-0.26487658568539396,0.3400550697272943,35
-0.003016306653630241,0.7496705668583341,-0.19425777082214246,0.2634815402928774,0.01310701970780207,0.09443383708491469,-0.038845296237063315,0.9151540206785558,-0.0014347633739021084,0.7050687711722432,-0.11074526403405177,0.5531184037716147,-0.013278853199881818,0.8942175322229791,0.23062578909671827,0.18256468905701206,-0.011357187404864985,0.9033147314045024,0.31033187656052186,0.13997828327627854,-0.0016487156932130332,0.5025749248566285,-0.24404028330586358,0.31400196492134896,0.009784313015563656,0.294890290564236,-0.2471824166176881,0.14022758932941143,0.06956687835892288,0.03593766369698695,-0.29445461739846746,0.30682063403343035,36
0.015295719652390283,0.021883559860391776,0.09174998031139,0.6115837119002242,0.044257106118961186,0.021570501332878255,-0.02263497755437449,0.9473325190728056,0.01427886795415658,0.11854484034740093,0.2009803213533442,0.2783045605152755,0.0001469268700971035,0.41389976968590136,0.3681845162242811,0.029540725132001608,-0.0068841559533519584,0.5550695103143701,0.4099737653894934,0.04181154979101289,0.02064741714907445,0.13539691795751246,-0.2841834157320158,0.23834296801677324,0.0033771451432437504,0.1438195550548908,-0.35945549586127623,0.020987686619497747,-0.007018369295002983,0.6828782477391311,0.4459560230480792,0.10998374286516302,37
-0.0024049449964693645,0.6720692411235101,0.3760614307266199,0.031014304334083895,-0.00022414153688660177,0.6003834843074224,-0.41258669871229803,0.23604696082627774,-0.00801337593484301,0.8070267030906377,0.1932232036469186,0.306289479648293,0.007970029841861228,0.1824566794807172,0.09417384872909204,0.5905048860462907,-0.0021586234906545154,0.4739032829557099,-0.15800101912903658,0.4608952987418129,0.005103609156939105,0.25236270006562633,0.5550404145744483,0.01363442231512704,0.0043757786023022344,0.2885380331574118,0.16829671161370985,0.3124847975753319,0.013595808724357625,0.33869752069460424,-0.6941203299806147,0.008484247401063258,38
0.0027025859099546632,0.5435284765685401,0.19285876294870308,0.27448764830563843,-0.005507416516613532,0.6997305158696214,0.5194378278962352,0.10151568364193904,0.006029629831196868,0.4901471904475646,0.09671365478372576,0.6047607873614828,-0.007203266698754447,0.45256438973769186,0.005989309665642482,0.9723445758274308,0.001177722413822755,0.38135988832152756,-0.03432060369255552,0.8706246136246556,-0.0317491151512508,0.9501835051778502,-0.04396029743156968,0.8581769648635432,-0.0064695475170001345,0.5757436861402301,0.37261025245185253,0.017892236834066648,0.03231079877186852,0.14088856420533016,0.18637488219364112,0.5234978532681792,39
0.00195502860158329,0.6316950302033519,0.0541142357945294,0.7648672169457915,-0.026919675029037943,0.9678725479702873,0.3312916843795056,0.2928379028714282,0.002487239081556813,0.47492951004706324,0.06936782214072548,0.710787021785892,0.002681644988751551,0.15146007461228753,0.34629775850656136,0.041563783583765376,0.0018494967041052478,0.14367521629047783,0.3687961164571279,0.07616348989737017,-0.015040578144919922,0.7321359700258792,-0.09617565608013501,0.6783553380781612,-0.0060102059319266906,0.5416057284953562,0.0662953091508045,0.6884307420123692,0.03798192334152471,0.06440775053515485,-0.5082048716347161,0.07619030162427107,40
-0.0003428646785435236,0.504266458394115,0.08699745529202975,0.624676788140797,-0.009918561344364219,0.7799191180928913,-0.0241213226275565,0.9472652969576327,0.003921250994853932,0.4416135686833952,0.12103364427545053,0.516606636280513,0.0037480521627151937,0.2911314185431292,-0.11619303484685073,0.5062426798038048,0.013114840134378017,0.12048753132210452,-0.0068321093302630975,0.9747241848589143,0.004971775668694383,0.38193534375278226,-0.25274097484735203,0.31160537734690386,-0.0013113564764719047,0.6559853892389975,-0.2393886935386295,0.14216399244978808,0.02009487752683664,0.39307704662054155,-0.05841972704775654,0.8427518384501259,41
0.005068649365498015,0.28126101492713695,0.10052097515479694,0.577803113110005,-0.03730592549251998,0.8735268806478134,-0.1861926825238238,0.5623215015391194,0.010588528056181275,0.21249901825030437,-0.09261100895435725,0.6264384814417782,0.0008472467820386654,0.5404105464006627,0.13286481604238004,0.4467318365931774,0.012183492358516953,0.37979895010450726,0.04174954575194746,0.839525928249775,-0.010722962761679769,0.653523756084119,0.011466938498464498,0.962839098696021,-0.013233330542789162,0.8410406838688398,-0.08897216002188509,0.590146733414904,0.017101882017814707,0.31169962597133055,0.2637578077729118,0.40747014975704265,42
-0.003593234164933499,0.6893537807533615,0.04203321482052641,0.8134091836230248,0.00419773626447605,0.22405478709798082,0.3095980543576835,0.32744689058992243,0.005777290587504521,0.29781811516414913,0.16191880278810517,0.38416856332142846,-0.0018814462399237256,0.33087040575965065,-0.10554931782744835,0.5401004865596123,-0.0010038946333923127,0.4029696554534674,-0.08733675859696284,0.6780525831580588,-0.02021662072243368,0.8259306044071786,-0.34913978013996394,0.1313471183834443,-0.003264806314389068,0.5744387375342084,0.12109769787047406,0.4627300379605973,-0.01619957536910464,0.7072203115625701,-0.20867695559468538,0.5151314334807188,43
