mean_diff_beforeafter,p_beforeafter,mean_diff_close_beforeafter,p_close_beforeafter,mean_diff_far_beforeafter,p_far_beforeafter,mean_diff_farclose,p_farclose,mean_diff_after_farclose,p_after_farclose,mean_diff_before_farclose,p_before_farclose,mean_diff_before_before,p_before_before,mean_diff_beforebefore_close,p_beforebefore_close,iteration
-0.003074784622793228,0.47640729457514486,0.04502051102716302,0.0001149353843763763,-0.003079230152926897,0.5741538463363326,-0.003490633979781142,0.7254158843011773,-0.010695550112787796,0.8800269069593896,-0.0062127849675758726,0.7604433259715322,-0.00820575060794228,0.7961278536555371,-0.07612602458094464,0.9348715743538202,12
0.015974514379618745,0.07270874737981445,-0.04815979764057628,0.9444263214910699,0.00927808248403102,0.10993959845366576,-0.0057388841278035955,0.6094997893931529,0.0031099129770976223,0.3195374328324445,-0.011619763840425353,0.5042184907649787,0.002385155349501183,0.4597630246451801,-0.04372872459011602,0.8035960317641886,13
0.013215949272079076,0.05326300180686836,0.047440770254073464,0.00560136442911653,0.006722942286494256,0.2691037574024977,0.001533598687495507,0.581110709378529,-0.0020242835825468137,0.7744218281127714,0.034718004729545636,0.09627757203014858,0.007690834073311408,0.238246835505527,0.00980884697769376,0.5133624478812001,14
0.006448756371177739,0.19123619662086533,-0.03914754613360229,0.8148898199015321,0.0037903959770700015,0.21817315565770423,0.00020357263924299993,0.5658670061012374,0.004512679170937156,0.45599912687922345,-0.007630171721350452,0.5191034339381606,0.0027228063527330415,0.33910695264481083,-0.018793803641571537,0.5655276805122774,15
0.012213807989633545,0.171376551590129,0.02349505067049444,0.05085625945386413,0.003219545562374393,0.5049552083793325,0.008981783170402297,0.5584743642996666,0.00923681210115646,0.5966281128103084,0.03616192811252137,0.04396629088703134,0.01823982285783878,0.05502588839088547,0.004840916476410939,0.5184676078624297,16
0.006915979737149806,0.12095870613698242,0.023494885316476574,0.1042715916202866,0.014442787374650741,0.09573895276979089,0.0034792500142109043,0.5795506289271516,0.0034802423174025636,0.6350387901929164,0.004849548525020127,0.3888247962396733,-0.026101850326162974,0.9975913797483291,-0.07823473394664691,0.9997902603793369,17
-0.005385596188143894,0.5623966880828499,0.002533860182924933,0.41995650719901917,0.005792863788398425,0.407475945640005,-0.004742201124402454,0.7187770595932328,0.003106070370003148,0.6512383389111651,-0.011324775028608248,0.6278262216996615,0.014857870036923812,0.11226913639699014,0.02608665686009954,0.29826535362546763,18
-0.020764902978462788,0.950349838365536,0.008229479974956254,0.6975997293743046,-0.0015944465455235922,0.6788592910743062,0.008454996992290395,0.21711811226708855,0.008543397169203517,0.2502400710789897,0.01084954210134389,0.46162403436065447,-0.021085140304282043,0.9781365577614028,-0.043926120190634604,0.9744757480635179,19
0.01339560522263342,0.07440904399755785,-0.003535937329223318,0.3436459367237406,0.02181120069285952,0.0801652971149914,-0.007804881654211927,0.755368513789927,0.013962913644534083,0.2277334489976165,-0.012574432395216294,0.7306779376833947,0.0066216713338433895,0.15454486981618984,0.007331893427108642,0.30759527163459244,20
0.011737728227449548,0.1253144117767409,0.01053450690719546,0.2808605605647311,0.009708084696484424,0.3038748860260866,-0.00626788086572396,0.6942560173146657,0.01587150751112129,0.3250267737099738,0.013920922449119839,0.1229705340046758,-0.014746301015573527,0.907116344315933,-0.01639023466890227,0.7575424096434518,21
0.00810945222645672,0.23453950202691287,0.025526420115908208,0.02230756400823293,0.015659593094564824,0.2780589206487668,-0.009189259049932041,0.7693902376914963,-0.006985232769375088,0.770968504539081,0.027950302177507692,0.02286389030836246,0.01397069738338571,0.16373631307170405,-0.026438710823437614,0.7739103305755648,22
0.001069108398534943,0.3342224309578594,0.010055571356993705,0.08921715111402913,0.008234448820412204,0.23233751000426506,0.01149024171022389,0.2993760648526062,0.00829501515434585,0.36916616956504206,0.01985680614946377,0.1146326977641563,-0.01303460985247262,0.7520151481296073,-0.05540295631056982,0.8019781254012436,23
0.011002901131227708,0.13134493598797362,0.00033987369577595516,0.26680297287428334,0.02081627154986196,0.1316823268155008,0.00913019496124736,0.23385750225329555,0.014500472376107312,0.32134747685671783,-0.006590188925492832,0.6325664887445497,0.011151406410017928,0.029126469407422924,0.05542578455292825,0.039266376920795154,24
0.012470197933093286,0.12276163066029819,-0.015872535627868056,0.5273389158742254,0.014580901097505972,0.1672870531860583,-0.005807608909199781,0.8087090609456357,-0.012325897464454507,0.8916958469879023,-0.001045768467672204,0.4431167812013131,0.030626800397557448,0.003418130439539257,-0.0005694487749668409,0.3887933987288701,25
0.009128352768404128,0.15735914545229246,-0.03845004029456636,0.6745351694179236,0.011105200181805957,0.16291761202278843,0.008396087906011063,0.3470190308948852,0.010509532920144116,0.335949361169138,-0.0057530335086346624,0.5111351245642386,-0.01305687741220908,0.8774670984980949,0.008040568742396035,0.6177025382646798,26
0.0022645986908315097,0.20190272083451782,0.030529862711317128,0.03501200289020849,-0.005395032613320768,0.48647147442159966,0.008939267770645775,0.29820208692818745,-0.015974026384842244,0.8615267955547843,0.01201670884473145,0.19833623875175416,-0.004553922471002431,0.6501477352376939,-0.018498274128393406,0.7314475034744525,27
0.005751153347956811,0.23545375780401084,0.001550317821881031,0.24693732538151336,0.004028091233167355,0.4332575908027893,-0.0007545048012186787,0.5742876113213011,0.0014120990177993345,0.5925385039877669,-0.003956267443540162,0.7092537109049004,-0.006756075391490818,0.9060637920551214,0.025271772841604853,0.08768605363187537,28
-0.00016246385253302218,0.5368049222420436,-0.027278827077763496,0.8405342905217658,0.0006994492183488095,0.6006444153663804,0.0003948413726685822,0.4276283298608363,0.005240619193363441,0.40487243710587606,-0.017414349674477816,0.6369543127928501,-0.0011629423864112567,0.6478592572704465,0.060254464472042205,0.033336955309889435,29
0.007659146772593391,0.3168878658837976,0.0007765183491731069,0.3644581116785325,0.015164423226654445,0.36206140335069303,-0.010711232449199129,0.7512785866839231,0.005722919868769802,0.4882447844020648,-0.01024525075232835,0.7027411073701928,0.011314280566088011,0.12593479225094634,-0.025425111622306294,0.670437477939424,30
0.010040745145695187,0.1492295299424846,-0.025433304411865938,0.48259325304723594,0.01069814259363027,0.16665472624402966,0.005564640500928502,0.5000382335619822,0.01420735664310221,0.34287302348593385,-0.0109881265008399,0.621296740511668,0.00602843777374309,0.2554697261023856,-0.006005873769521972,0.3929548646147006,31
-0.0026570772024382765,0.5210168753772757,-0.015177078377734812,0.41386203627230383,0.0006358367311045015,0.5766974695422973,-0.0004738528430329834,0.5465017058665923,-0.00836041987634028,0.7928740710633715,-0.021649320146987144,0.7301853031481115,0.009048142198073265,0.11932419986555699,0.02075518522051032,0.12896744065088092,32
0.009118358528200603,0.13761964507836102,0.0003864895190092976,0.4095298848404343,0.00863656563367612,0.22042287507989827,0.0010747276181601285,0.524957723907048,0.0027101768256514495,0.4915414019577788,0.002768182251749067,0.3836373573488381,0.012733543858194167,0.1453708903742287,0.04467200747906426,0.17959267530773,33
0.010474398381459216,0.27499938061077966,-0.0006232441702742619,0.49589952181242747,0.014869787792742934,0.28849482773228574,-0.011287545015537562,0.7718919179599653,0.01215754606348951,0.271686839294812,-0.0220876925465104,0.7990549682879597,0.014358237709993634,0.13325319400411598,-0.0028005404704542925,0.3981363776322936,34
0.02341663846049529,0.014681860402201735,0.0018540809758380988,0.30827927019299906,0.022536369666938998,0.048904082086803816,0.007676439209913781,0.3855893713956662,-0.0026576665116767933,0.5776937773610558,0.005786974401616733,0.4561907402251381,0.0059715084862101905,0.19752804318772244,-0.0018711940244600348,0.6527425860510809,35
0.0015110205408973708,0.4442785734291208,0.009918506466672349,0.23402928621277402,0.03172759258401367,0.09449946646193821,0.018098511025810664,0.02647459420080114,0.025690416053592683,0.18784295933211248,0.012747331035777612,0.12797984981812102,0.0027852350908796676,0.4363986148746032,0.05226545295663246,0.01475709669621654,36
-0.004504716901643078,0.6986846171954337,-0.02645664935109221,0.6860110978192588,-0.0018071338070133499,0.7774561440047301,0.013951849573642816,0.3017107447486842,0.002544625728261954,0.5847138404997885,0.0035122373986499755,0.38438783198866716,-0.0011946468010738823,0.4949505768438525,0.03401846775457287,0.29133960665580405,37
0.014344310476347315,0.12434684378844854,-0.037831746607043755,0.7024621870037935,0.022862820063921426,0.07437378952114868,-0.002410513829759369,0.48545130272126563,0.00460652018165111,0.6297622543467878,-0.022861515643448842,0.7722275215680218,0.018542473598312834,0.07358704142640238,-0.02684007254509212,0.8971791933065251,38
0.007805177873027953,0.25831111822326114,0.015064350455974262,0.21302253258627263,0.021714839141449106,0.20223901893182278,-0.005022222755775597,0.5719539474043267,0.010333858297515774,0.5653916964759111,-0.003872319322437867,0.49638219479277756,-0.0017946010169958846,0.5730818265404884,-0.015017237026511514,0.7877882761929464,39
0.0167491713488986,0.12777743303669017,0.032185252137345965,0.002559813189701242,0.02835932884495051,0.055033218030014326,0.007897345670118494,0.24437709264691965,0.005614308329370956,0.3976442014942442,-0.002134421736145392,0.6190739963800664,-0.008170404266422715,0.9083908015930835,0.027438449647200165,0.25589505454907935,40
0.015595317471127298,0.08748171094603759,-0.04900174432724072,0.9247491698866155,0.024168926419754995,0.06219737088882835,-0.008575302351135964,0.8624955455682354,0.009448958474816348,0.5052078196704558,-0.02816185652290338,0.961309124456937,-0.014316839599819173,0.8290435081619858,-0.02149970291621095,0.8434700432354916,41
-0.0035238177220707264,0.4988117145390303,0.009040819313849133,0.36707255046311194,-0.011312211183219548,0.8476554184885721,-0.007085393606330725,0.7307542704500156,0.0046850992097584535,0.5557654879629486,0.004307834714870076,0.39213690953184543,0.00528597281621659,0.18881988536375732,-0.036992222352682035,0.8117183240379522,42
-0.0032849027353764673,0.763387028504795,-0.0011248201826087878,0.3948700893835944,-0.0010385075806935372,0.7746605824792188,-0.006896505784291551,0.6187535741545527,0.004020610648153409,0.382517498110688,-0.030479862738502936,0.8625926616200973,-0.010509111175526152,0.6690789334275233,-0.03855503478894261,0.983798270356609,43
0.012958561222574827,0.06539991636482298,-0.010005352785588756,0.5110128453599952,0.019007168380144393,0.030832849569774546,0.011055352544524425,0.30904241137752875,0.014860576373814051,0.2141753330528578,-0.007262630767395802,0.6720039582090831,0.016908784567115386,0.12642434515495324,0.02541835113523911,0.3031284229442215,44
0.011670576870435408,0.09410784097898613,-0.021583804713819463,0.6144464258146889,0.02896715238702858,0.01169857510729091,0.007369042279224423,0.25997477760987653,0.026553791325929377,0.17934760133201189,-0.022327879640149328,0.8857798921776274,0.015628934970643073,0.044553281939405304,-0.020531294624313447,0.737422782201155,45
0.010789624891409064,0.0714905326186555,-0.014531732899766035,0.5394154330125203,0.01680126045018896,0.13908251418726594,0.007652142700299646,0.32719001704387385,0.024116239858505945,0.12488383120313172,-0.007154164283816642,0.518129682376078,-0.000811556189301234,0.5027676801429098,-0.04173267009474481,0.7780863328190762,46
-0.019955965013560548,0.9388198884430006,-0.021607371377670645,0.7298352768831096,-0.024548012739361316,0.9695975292365256,0.005100493735790986,0.33579820725244286,-0.0037474971001410047,0.5986686664994968,-0.003974632657437027,0.35934799923347105,-0.00424436022717394,0.4983133584648236,0.0286232609870819,0.1161063321689608,47
-6.344977740429039e-05,0.5772798546894564,0.03258892027128786,0.05390440928872703,0.002265010965092862,0.518105921161674,0.02275037688546656,0.01764426138934146,0.018968749259691556,0.08524680290539274,0.0315236255418776,0.0582620867546618,0.010977541251961643,0.2027680685859392,0.006091312351982847,0.5407134428987861,48
0.008151285714443342,0.11544083732847568,-0.009017970504862874,0.42820862418130445,0.011163840021217815,0.11259473640612655,-0.006472995228410779,0.671099583953932,0.007043789835345188,0.16214699851897285,-0.019845728629604084,0.7050257635183175,-0.01307817165073154,0.8701863267701243,0.0007762561125448678,0.5032710822940275,49
0.017720723183915158,0.02790059014388608,0.0031821449273185115,0.32342496734125964,0.04698392355398527,0.0053240760600445644,-0.002894920026786555,0.4351186423117009,0.029178038577129806,0.1094414503233717,-0.024551386020808787,0.8063381346212275,0.010553435608458844,0.14656740698660659,-0.0005130060787468496,0.49887981363552053,50
0.00545267755816509,0.2573019759449149,0.01111218814373946,0.39198636693258093,0.009299379444223916,0.33939828383331516,-0.004611870258051856,0.6380481967596034,0.0042661177284430635,0.5544894325062215,-0.016287051578710243,0.8014546005167393,0.0007485492870386562,0.6600693604357577,-0.009735089271150311,0.5184030868804094,51
0.0068190128957640464,0.17926794253757922,0.022164171623886335,0.17794427161635856,0.02018113023863597,0.017165147287305255,0.010276224482552401,0.13883714120689297,0.01394909998043967,0.13302531730699593,-0.0036292721602223642,0.6568069163058892,-0.004791083229362085,0.4546293192713854,0.0068368292524375535,0.3100104166034592,52
-0.012009390261830724,0.8344240492133055,0.002977346243965895,0.3411494030521762,0.0032051438147267003,0.48070539834185344,0.02565899876365095,0.020280424831526485,0.020526519570991,0.10662610011357974,0.01864295842112329,0.15069931292705516,-0.005186610524316378,0.743975026889194,-0.025972978663097793,0.9015054561964154,53
-0.009089648679700375,0.8206674028632623,-0.015483007202993324,0.6426144445019777,-0.008708720242176112,0.8282265184401445,0.0009436914687692308,0.33055450877984954,0.007280093235379515,0.29358050427275767,-0.028088945558159086,0.8946205259209402,-0.007149921348883912,0.6599486138507649,-0.004978127158004337,0.44823367746406284,54
0.006602310394991963,0.3236190550528687,0.039944115841472685,0.12737369773746654,0.01918147527636528,0.360206205899941,0.01601142388036412,0.05415566632407863,0.028852078508733333,0.08056284174559059,0.01910282966981014,0.14050521289109355,-0.007674606521871499,0.654673440182405,-0.029140092898698473,0.7320737029599464,55
0.007022795769515503,0.17860063024749173,0.018209764117052288,0.1592881010187507,0.016993554182992237,0.15036013093060172,-0.0040758066948669465,0.5923180805420845,0.008805875392658839,0.3760861763922834,0.005385378732273335,0.30157618785373463,-0.01545462151418249,0.9641492142126585,-0.05028423753100634,0.847765991132043,56
0.026078501914010902,0.00330595650038076,0.010931580840645286,0.14329644807386954,0.03249753318542969,0.009572405010888425,-0.007089566588065364,0.8295093088668539,-0.003590210069250141,0.7800240802838365,-0.02212992992527487,0.8509946684739271,0.0073577421924697255,0.3081241365353899,0.03474218388188141,0.18243661819390786,57
0.009863660580275112,0.26964296915624975,-0.012677279825961476,0.4814023430606915,0.013353102991916891,0.13975088040813213,-0.007056453692133195,0.7614447120823229,-0.011017147535143152,0.7113558285871961,-0.015894872661769952,0.9065612109891789,-0.005033614849016922,0.5204511633323393,0.05505475098852502,0.17841749984453295,58
0.010654046315962031,0.17632232910566492,0.00650598936414748,0.33067205416571827,0.012432282295957704,0.2510176006430633,0.0028964848802984777,0.4848025214196394,-0.0023886659728405498,0.5713728950869648,0.0022643124056260355,0.5193481465310419,0.007720193419439779,0.4304382563587178,0.0631922054473729,0.024457374401736943,59
-0.006971460583222532,0.7335634396846684,-0.052855830146961325,0.9400254788354054,-0.0032314991663191595,0.5906134340718762,0.007693309741246293,0.2163710910475109,0.012458329722201239,0.18549388272213968,-0.026891454158938198,0.9294864079697537,-0.01026611324722708,0.8757037275139558,-0.06665073507114166,0.9559651492955274,60
0.01223735073179135,0.1253479220084506,-0.020215669189812574,0.45749778132064944,0.0024039040945941334,0.5031345884154567,-0.004264231351757323,0.7831446781405972,0.0011412880214279354,0.6833278973516086,-0.0008286611833622087,0.40263310393433716,0.011317099605903611,0.3059786541797906,0.06730273788911129,0.01874618747804055,61
0.005521854910393281,0.321254838745578,-0.010614035102742489,0.4648587644447553,0.005921265801175851,0.4296263581727565,0.009865377522298603,0.24211817952606396,0.0008688289473818809,0.47242176345158043,-0.0020537723789059922,0.2280983784596644,-0.00749331358713063,0.6817941624238054,-0.0761488746285445,0.9699076195861132,62
-0.009690337407274477,0.6356667154729181,-0.010925643826036141,0.6887838997550644,-0.000536296985651228,0.605569299146426,-0.006018038267218092,0.7265934234302759,-0.01570856660134972,0.8616496613247935,-0.011443755491251692,0.5843759747390298,-0.0013394582259548477,0.6478464666119597,0.025142254943275415,0.21440113427669366,63
0.015057034558980067,0.07146361248262313,-0.013409742852129675,0.5196736672839782,0.02724606718855631,0.01360545748364374,-0.0014665657634376054,0.6674589359015868,0.009891994124473835,0.5888114453582264,-0.0036645861159848303,0.6426128832820945,0.01066476507405399,0.3349345842653899,0.03305825579748806,0.0889889585577184,64
0.008080883380414424,0.18203423309983585,0.007775347015804623,0.639523884494992,0.01081168020845105,0.16143133638449925,0.004077575458617431,0.45694914341928006,-0.00356713902198535,0.659844221310665,0.01576200258310801,0.16947293818791248,-0.0011067301393424757,0.6602347768043577,0.04079009496151177,0.024849259773058734,65
-0.0012536063653153795,0.6809344871569123,-0.018354790616519498,0.672345030115411,0.013087656459679938,0.36360623278748594,0.02621028368009492,0.0188919518658857,0.039498221054364055,0.02316329992260356,0.017311715237688714,0.10163315521360997,-0.006224976955979712,0.722136236944999,0.004985307526766742,0.2962847163431719,66
0.022605471009213694,0.02708374255131807,-0.01813155174036736,0.7527174659581786,0.02036103732706214,0.05744111381594702,0.0033569786720828478,0.5386377475320642,0.015778675989873467,0.22030256435971435,0.018492337179905775,0.18709123458749194,-0.005523153731075767,0.5655100679316533,-0.009668682029185891,0.8593750423495864,67
0.008735412062176831,0.3484844873459725,-0.012779218522834479,0.48464528838526416,0.011153737326710518,0.4351425820544427,0.004617818645960137,0.3060650135659332,0.0034224096429174206,0.3292969312255684,-0.01040760859445277,0.48855364041993377,-0.0009121820608388494,0.6144214268507149,-0.00038226843128614304,0.323178546967,68
0.0005150536608322331,0.35282579112333257,0.019986538325631492,0.14474454930661898,0.008304609683540663,0.1627022986213309,0.000934766134977665,0.32846917436035705,-0.0065652141168551295,0.5468587119301607,0.005156884788384414,0.4512364233913686,0.002205581440862499,0.8020686052931134,0.011172038824720029,0.3960010760676085,69
-0.006452462535201505,0.6523653385437642,0.010143777854124778,0.167740142504083,0.008708393641467357,0.25977617077075627,0.01231999148447475,0.12113352822962314,0.01929895663807504,0.15230152770643857,0.008451327363498393,0.26850052366758237,-0.002788726943940249,0.5149800626765018,-0.019402341959211127,0.7125833898353704,70
-0.0010530133178312424,0.34433728874446123,-0.007954222133081224,0.5948228724669482,-0.005572895909544129,0.560716232902654,0.00806987820541102,0.13644736678122665,0.008718518823122188,0.28165106134283113,-0.009139505051923624,0.7475588739369499,-0.001382817773835026,0.6910180115896691,-0.0324470638204302,0.8123429187354758,71
0.016513541033642238,0.05286926485303949,-0.005605470111516159,0.4915513201101106,0.015185506085864624,0.14768624490075513,-0.010341066377753639,0.7991004042060412,-0.004412256039580857,0.7036120058769415,0.012139459751633452,0.19331582572064182,-0.013449220767399843,0.9582278582353286,0.005545568707567678,0.5473521544875907,72
0.01950267287850364,0.008498910880983347,0.033256325188491115,0.15386785917206425,0.031762022335503376,0.0070002179293762335,-0.005934652910709797,0.8057429164362582,0.008084254223303814,0.7052724047008259,0.008266483469748964,0.4972880768222093,-0.0066835178826457715,0.7718949559409578,0.011273657581885057,0.33011210093198906,73
0.002276576181520705,0.314031506848172,-0.00944750769097262,0.4482163139031834,0.0018843073390628475,0.38326364471076046,-0.006352082124783041,0.8070188554974017,0.005843967366815994,0.5782336003590542,-0.006968547186790686,0.6567543412941843,-0.0065816366834248186,0.8165898058621113,0.02325445414015778,0.2248397340610036,74
0.014773554291715538,0.09401173980595956,0.017583925155685617,0.07803577535435434,0.018084744230971284,0.1128190697808103,-0.014289670962749421,0.8626692158085892,0.00544061618536395,0.19001930674021772,-0.01880531601583995,0.9443863795670038,-0.00835659950231328,0.6595010485321735,-0.046231200187084806,0.9012303014608339,75
0.007414509969205366,0.30463573238778846,0.02061391994282835,0.25068479808046845,0.015379470793202201,0.30349127266176545,-0.002610776003291352,0.6017521489905795,0.009928376071868623,0.42478479520550716,0.003181518406683178,0.34134914607210814,0.0006776764821390351,0.5526357433512359,5.982454944340897e-05,0.5577282004249551,76
0.008265367196566079,0.19827754547603094,-0.00283313866553718,0.4429023226983805,0.021229990138642775,0.07239311418979796,0.013812864106239367,0.14398638925596852,0.0061185154093156184,0.36248470625599905,0.0032652765017794766,0.47615592611165725,0.0074757264914094125,0.24406252511180365,-0.0014227569204019958,0.6167469369001448,77
0.006067298411232294,0.2577397684981828,0.006618742112656076,0.3320769766289444,0.009743166934271092,0.22681593279349027,-0.00523282826027141,0.6436089764406598,0.002133356715037275,0.5771148008847657,4.7201038880784196e-05,0.5103092472298947,0.004434344989100852,0.5877965479111129,0.007062622039868738,0.324759467251862,78
0.006012764240848173,0.18654093805403804,0.014840220274010676,0.2631152730225186,-0.004190813973507478,0.6527982861058186,-0.0028491305549655592,0.5614838058911382,0.015893850170456476,0.2154087938957503,-0.0077780601640740354,0.7449744684770245,-0.019144493676671148,0.8603991563424842,0.0057623116047076815,0.48390604819570315,79
0.004358933808684323,0.17539340505813839,-0.0066648864994786556,0.4247072191122375,0.0035290494334951237,0.269122434814324,0.005637182965518038,0.3972071653528674,0.005626936258457801,0.5023486988186809,0.003829886592324841,0.3269509071864771,-0.00393691296504322,0.6921363504333058,0.011989499107095224,0.12202857449826693,80
-0.011041603744133533,0.8273793479028086,-0.04839290455798631,0.9615138714456523,-0.0013274705766549433,0.7021996341696009,0.006531323218263742,0.4205984024822037,0.013581210814940917,0.4210657282492283,-0.01066536982214708,0.5740068019887562,0.015646495927742945,0.04928501595801943,0.012047227173243765,0.22768212662782528,81
0.006173431871064783,0.2774335243580725,0.01404457512314565,0.28293846880853263,0.009979969888606553,0.22723217100448723,-0.007464149027841787,0.7630640461606413,0.0019308663106628115,0.4141653974259402,-0.010611122681595739,0.7575697103612264,0.013132424000656968,0.26813078211048,-0.02454300083104306,0.7846383622278448,82
0.009761622431497636,0.22598205807044397,-0.02015115045810471,0.6701662844426882,0.015374368520209547,0.3029301855176636,0.005395803313727923,0.37737194600433677,0.01671504182000171,0.2676984128480181,-0.0031094248005181756,0.5074186867420316,0.016115757137508065,0.14554936075248703,0.05157542483824223,0.09350136500600384,83
-0.0027705387281409845,0.4958318183650211,0.023274315465678583,0.05928726394693799,0.005170720486641104,0.44491716623907435,-0.001673501078856534,0.6516384808190157,0.0017831334293184522,0.662516605449254,-0.005989982189759914,0.7269971010342704,-0.006041407485434196,0.6841331843413826,0.0051557615556882125,0.357407926787088,84
0.007417378860148988,0.09896500355222813,0.02446825364663991,0.09384190832344624,0.00548955023083019,0.10037325432382642,-0.012552413644607031,0.9044796962645251,-0.026173001395111948,0.9591269887342692,0.0021891859548631774,0.5756346174363088,0.002709836463126816,0.2794061274129447,0.04457872913947953,0.10477094357000906,85
0.01333056636884844,0.07846699032536208,-0.0031552230046930957,0.2615406894329642,0.03943030887071956,0.002412478203926203,0.007203106043012001,0.27500110072885164,0.02320033390053804,0.14951088494182138,-0.025084958035106686,0.8880277063354497,-0.012301054857601116,0.956228411560643,0.025750521943999554,0.17793804678830707,86
0.01539313026011305,0.04366186406358092,0.020710245686405806,0.15365361696776272,0.007585688405754491,0.3410611953386455,0.015488832066370686,0.1736036550210185,-0.0031588478470105687,0.545253772286123,0.006914707847131238,0.5860849827191214,0.0007254808299527336,0.5528213575795429,0.007165205293465254,0.3517532433602703,87
0.008450463306438526,0.2020421857874215,-0.017893809973655375,0.6185499190285361,0.023244131885376256,0.1007257539949245,0.007991855376585536,0.2857986734716369,0.014395855110424738,0.2892138882447074,-0.01602481762543226,0.8778959614130168,-0.010743842203137345,0.7927640228256047,-0.005205598987186355,0.7131336311747603,88
0.004780477318181925,0.21456936310155256,0.0487008689586694,0.040900345848779,0.0007350908720822259,0.425055747468578,-0.011411624867133005,0.9025371107805403,-0.019327481146679888,0.9585933918632255,0.012374336214401796,0.43111442050232623,0.01947957994559385,0.11034971585023225,0.03450190311440082,0.20651719673917684,89
0.0015469895781457677,0.40510000621249725,0.0010998322245412307,0.4240331673251469,0.012125530420345169,0.4194638558172134,0.0017512407264574533,0.3141876385944068,0.033252791039328676,0.07707241871422384,-0.015770774661695693,0.780326586176199,0.024652800349454766,0.029455565844864313,-0.04476854514356453,0.8292668438967157,90
