time,latitude,longitude,depth,magnitude,magnitude_type,latitude_error,longitude_error,depth_error,time_error,magnitude_2,magnitude_2_type,event_type,hypo_method,hypo_precision,y,x,z,rupture_length,is_main_event,distance_to_main
2013-08-04 12:28:50.830000,38.16266666666667,141.8025,57.97,6.0,D,0.0045,0.008,0.66,0.09,5.8,W,earthquake,depth free,high manual,362.7553646536981,520.88779712263,91.4563955445226,8.3176377110267,True,
2011-07-17 03:43:22.830000,38.24783333333333,141.8555,62.88,3.5,V,0.0048333333333333,0.0091666666666666,0.65,0.1,,,earthquake,depth free,high manual,372.1451768925391,524.3787748287929,97.18207192812328,,False,11.538581770535618
2011-07-18 10:53:04.500000,38.24183333333333,141.8015,57.17,3.3,V,0.0043333333333333,0.0075,0.54,0.09,,,earthquake,depth free,high manual,371.4860175289499,520.3045540487252,91.0315672823047,,False,8.76041957692549
2011-07-18 14:09:06.950000,38.2925,141.84816666666669,60.31,2.8,V,0.0045,0.0088333333333333,0.64,0.1,,,earthquake,depth free,high manual,377.1391611834413,523.6606168540897,94.78525648081433,,False,15.022098621876793
2011-07-18 17:21:13.500000,38.15133333333333,141.73283333333333,55.28,3.8,D,0.0045,0.008,0.61,0.09,4.2,V,earthquake,depth free,high manual,361.2741643507832,515.2144324093383,88.16058493790226,,False,6.726320618442849
2011-07-19 00:43:30.850000,38.24216666666667,141.855,60.05,1.4,V,0.0055,0.01,0.7,0.11,,,earthquake,depth free,high manual,371.66233119372134,524.6376714263433,94.33602019484114,,False,10.084039288175413
2011-07-19 13:17:44.900000,38.118833333333335,141.77800000000002,52.96,2.8,V,0.0045,0.008,0.58,0.09,,,earthquake,depth free,high manual,358.0507435944536,519.5496588667694,86.06828133723616,,False,7.277076886610899
2011-07-23 13:05:30.160000,38.1815,141.7055,49.61,2.3,V,0.005,0.009,0.64,0.1,,,earthquake,depth free,high manual,364.7240820882296,513.1570353697566,82.4423749967427,,False,12.03715464935614
2011-07-24 00:59:28.800000,38.2945,141.75883333333334,56.27,0.6,V,0.0058333333333333,0.0091666666666666,0.72,0.11,,,earthquake,depth free,high manual,377.0928258071573,516.3393151848253,90.04814166744984,,False,15.10743721641023
2011-07-24 02:06:52.390000,38.30583333333333,141.77133333333336,55.73,2.1,V,0.005,0.0085,0.65,0.1,,,earthquake,depth free,high manual,378.43118490558174,517.3814120679391,89.6689959411769,,False,16.16232885642305
2011-07-24 03:51:54.770000,38.2745,141.80516666666668,48.75,3.7,V,0.0056666666666666,0.0096666666666666,0.69,0.11,,,earthquake,depth free,high manual,375.5199537268607,521.1536018800498,82.84747790718698,,False,15.398663879122664
2011-07-24 06:00:27.620000,38.271166666666666,141.811,49.71,2.9,V,0.0071666666666666,0.0135,1.31,0.13,,,earthquake,depth free,high manual,375.135655461328,521.5920207544631,83.8335249323372,,False,14.555950253255084
2011-07-24 22:42:11.450000,38.189166666666665,141.6825,49.95,2.0,V,0.0073333333333333,0.0106666666666666,0.87,0.14,,,earthquake,depth free,high manual,365.43112870531274,511.089851068059,82.6319888318097,,False,13.454724596942494
2011-07-27 03:57:30.600000,38.245,141.86499999999998,46.47,2.5,V,0.0075,0.0138333333333333,1.47,0.14,,,earthquake,depth free,high manual,372.7076498114871,526.729164779491,80.92718204526658,,False,15.621584198713157
2011-07-30 01:35:39.900000,38.25366666666667,141.7995,56.4,2.6,V,0.005,0.0086666666666666,0.66,0.1,,,earthquake,depth free,high manual,372.814058789449,520.1175651124463,90.30711922373196,,False,10.153394561802036
2011-07-31 03:43:54.800000,38.1485,141.75616666666667,53.34,1.8,V,0.0058333333333333,0.0115,1.28,0.11,,,earthquake,depth free,high manual,361.178939987386,517.4209656891059,86.40683121918343,,False,6.324724088271851
