time,latitude,longitude,depth,magnitude,magnitude_type,latitude_error,longitude_error,depth_error,time_error,magnitude_2,magnitude_2_type,event_type,hypo_method,hypo_precision,y,x,z,rupture_length,is_main_event,distance_to_main
2021-05-01 10:27:26.900000,38.174,141.73999999999998,51.42,6.8,D,0.0034999999999999,0.0053333333333333,0.64,0.07,6.8,W,earthquake,depth free,high manual,363.99107445783017,516.0200458079967,84.48613402619176,29.648313895243362,True,
2021-06-26 11:42:39.820000,37.76383333333333,141.40333333333334,52.86,1.2,V,0.0075,0.009,1.4,0.16,,,earthquake,depth free,middle auto,317.09618450823206,489.62409473598166,81.45934693750063,,False,53.898407921397784
2021-06-28 19:51:52.970000,38.35233333333333,141.87833333333333,62.24,0.8,V,0.0038333333333333,0.0043333333333333,0.63,0.08,,,earthquake,depth free,middle auto,383.768408060229,525.6358854875598,97.25231630516546,,False,25.42799062339799
2021-06-28 21:46:56,38.12983333333333,141.67216666666667,56.69,2.7,V,0.0028333333333333,0.0046666666666666,0.53,0.06,,,earthquake,depth free,high manual,358.52776409997796,510.0128595398486,88.97361371287289,,False,9.277473840697033
2021-06-29 02:20:47.130000,38.62116666666667,141.976,50.05,0.8,V,0.0051666666666666,0.0065,1.48,0.16,,,earthquake,depth free,middle auto,414.4844809657521,533.1467839667372,87.3729528038658,,False,53.397031597153806
2021-06-29 04:22:36.650000,38.32783333333334,141.827,46.15,1.3,V,0.0038333333333333,0.0041666666666666,0.74,0.08,,,earthquake,depth free,middle auto,381.63597334506863,522.8838462929685,80.70640233612458,,False,19.306490760551686
2021-06-29 08:32:23.100000,38.3425,141.59116666666668,52.34,0.7,V,0.0038333333333333,0.0073333333333333,0.65,0.09,,,earthquake,depth free,middle auto,381.70282387647063,501.9372123781564,85.03771269491608,,False,22.634851532738825
2021-06-29 10:01:45.790000,38.4615,141.846,53.77,1.7,V,0.0026666666666666,0.0033333333333333,0.62,0.06,,,earthquake,depth free,high manual,396.0332532364504,522.8434316040511,89.1289434814111,,False,33.08799622582685
2021-06-29 12:48:49.170000,38.321333333333335,141.907,62.37,3.0,V,0.0031666666666666,0.0034999999999999,0.57,0.06,,,earthquake,depth free,high manual,380.5129156245998,528.3107770579722,97.4624470412816,,False,24.33963865107042
2021-06-29 13:21:14.300000,38.06216666666666,141.74983333333333,54.39,1.5,V,0.0028333333333333,0.0043333333333333,0.6,0.06,,,earthquake,depth free,middle auto,351.6052917897812,517.3953947947325,87.00179016600947,,False,12.713289226209739
2021-06-29 22:46:10.950000,38.38966666666666,141.26516666666666,68.27,1.1,V,0.0043333333333333,0.0058333333333333,0.67,0.09,,,earthquake,depth free,middle auto,384.4429728197805,472.25020104324335,98.62095293800074,,False,50.337585987091025
2021-06-30 01:05:54.800000,38.476,141.25083333333333,70.97,0.5,V,0.0038333333333333,0.0069999999999999,0.56,0.07,,,earthquake,depth free,middle manual,393.6983992453581,470.2271776961168,101.65622202549058,,False,57.221707750183036
