time,latitude,longitude,depth,magnitude,magnitude_type,latitude_error,longitude_error,depth_error,time_error,magnitude_2,magnitude_2_type,event_type,hypo_method,hypo_precision,y,x,z,rupture_length,is_main_event,distance_to_main
2015-05-13 06:12:58.450000,38.86283333333333,142.15016666666668,46.24,6.8,D,0.0041666666666666,0.0093333333333333,0.92,0.09,6.8,W,earthquake,depth free,high manual,442.23221957625407,546.5523944545932,86.45780234741953,29.648313895243362,True,
2011-06-21 23:39:49.540000,39.28283333333333,142.31050000000002,32.03,3.2,V,0.0031666666666666,0.0085,0.68,0.09,,,earthquake,depth free,high manual,490.27067369767104,558.2598606451271,76.42162894479456,,False,50.45277609354647
2011-06-23 03:39:35.860000,39.27883333333333,142.312,30.28,1.4,V,0.0038333333333333,0.0086666666666666,0.91,0.1,,,earthquake,depth free,high manual,489.9585268775297,558.5893345914587,74.6697967861096,,False,50.61270010173094
2011-06-23 03:46:34.780000,39.283166666666666,142.31833333333333,30.92,1.5,V,0.0043333333333333,0.0103333333333333,1.1,0.11,,,earthquake,depth free,high manual,490.427933805752,559.0308276214049,75.38992935711816,,False,51.00035271367695
2011-06-25 11:51:59.600000,39.28333333333333,142.34066666666666,30.77,2.9,V,0.0034999999999999,0.009,0.82,0.1,,,earthquake,depth free,high manual,490.5835417271661,560.9427641870407,75.43688820977101,,False,51.63713434348615
2011-07-02 18:59:29.400000,39.17066666666666,142.4015,28.84,2.8,V,0.0046666666666666,0.0113333333333333,1.19,0.14,,,earthquake,depth free,high manual,478.649588881583,567.2213349101958,73.29888885052436,,False,43.89290251392274
2011-07-03 00:54:19.660000,39.119,142.37916666666666,30.45,1.0,V,0.005,0.0105,1.51,0.13,,,earthquake,depth free,high manual,472.7216181237506,565.5798332083006,74.3623992049094,,False,37.9202535130504
2011-07-03 08:31:06.380000,39.19583333333333,142.39416666666665,29.65,3.5,V,0.0045,0.0111666666666666,1.1,0.13,,,earthquake,depth free,high manual,481.32622337453176,566.3126717784844,74.2051163516933,,False,45.485580209630214
2011-07-03 12:51:15.310000,39.24166666666667,142.358,33.67,1.4,V,0.0031666666666666,0.0081666666666666,0.94,0.09,,,earthquake,depth free,high manual,485.8957564326208,562.4703449751134,78.1854971812857,,False,47.20504880140118
2011-07-03 13:03:52,39.116,142.38316666666668,27.76,2.1,V,0.0055,0.0126666666666666,1.49,0.15,,,earthquake,depth free,high manual,472.5909006964072,566.2091102227828,71.70697358682759,,False,39.059223536456
2011-07-03 15:04:50.490000,39.222,142.38483333333332,31.35,2.5,V,0.0038333333333333,0.0095,0.93,0.11,,,earthquake,depth free,high manual,484.0406911632885,565.1389538401525,75.98540966295819,,False,46.93697364311364
2011-07-03 18:10:37.830000,39.17366666666666,142.39866666666666,29.83,2.5,V,0.0045,0.0105,1.09,0.12,,,earthquake,depth free,high manual,478.8977765458074,566.8582953995275,74.276676658936,,False,43.64713626472734
2011-07-04 00:52:55.920000,39.24433333333334,142.38483333333332,31.01,1.7,V,0.0045,0.0113333333333333,1.16,0.13,,,earthquake,depth free,high manual,486.5236984343178,564.9908976098444,75.79784064477714,,False,49.14619295064792
2011-07-04 00:53:37.930000,39.1685,142.39366666666666,29.25,1.6,V,0.0036666666666666,0.0081666666666666,1.16,0.1,,,earthquake,depth free,high manual,478.33842331302026,566.5315061762587,73.62261029220541,,False,43.21533302615973
2011-07-05 00:14:12.180000,39.209833333333336,142.3431666666667,29.01,1.0,V,0.0046666666666666,0.0111666666666666,1.35,0.13,,,earthquake,depth free,high manual,482.6197924610493,561.9204623483706,73.21514763998643,,False,45.19625491136074
2011-07-05 01:37:30.380000,39.20333333333333,142.37683333333334,30.71,1.3,V,0.0041666666666666,0.009,1.23,0.11,,,earthquake,depth free,high manual,481.9817663527282,564.6724355788319,75.15497077213891,,False,45.123346073827086
2011-07-05 22:37:10.610000,39.1305,142.36633333333333,32.99,3.3,V,0.0046666666666666,0.011,1.12,0.12,,,earthquake,depth free,high manual,473.74745324669453,564.1445643753716,76.84665917789772,,False,37.350615374435925
2011-07-06 00:15:27.800000,39.16383333333333,142.39866666666666,31.08,1.2,V,0.0046666666666666,0.01,1.43,0.12,,,earthquake,depth free,high manual,477.7311270625053,566.8153030845638,75.45300060962423,,False,42.33040940213243
2011-07-06 16:22:58.730000,39.35483333333333,142.01666666666668,57.23,1.5,V,0.0036666666666666,0.0075,0.62,0.08,,,earthquake,depth free,high manual,494.8204604607192,530.3784520647367,99.44673271708696,,False,56.53168849327776
2011-07-06 18:39:08.540000,39.2455,142.36516666666665,29.38,2.3,V,0.0034999999999999,0.0088333333333333,0.85,0.1,,,earthquake,depth free,high manual,486.6503699471895,563.4681306533215,74.01463265361956,,False,49.131931424977594
2011-07-07 00:57:55.820000,39.1735,142.11433333333332,30.94,1.6,V,0.0053333333333333,0.013,1.09,0.14,,,earthquake,depth free,high manual,477.2043824007547,542.5364097889508,72.91946049639509,,False,37.715606922509664
2011-07-07 01:12:21.900000,39.114666666666665,142.377,32.56,2.0,V,0.004,0.009,1.09,0.11,,,earthquake,depth free,high manual,472.0931041253006,565.2232593955404,76.4104236756156,,False,36.62271756531997
2011-07-07 06:53:22.920000,39.14933333333333,142.369,31.52,2.1,V,0.0048333333333333,0.0111666666666666,1.3,0.13,,,earthquake,depth free,high manual,475.9343024258362,564.3634383817623,75.53353257325982,,False,39.653541383768804
2011-07-07 10:15:25.800000,39.14033333333333,142.394,32.09,2.6,V,0.0045,0.0106666666666666,1.13,0.12,,,earthquake,depth free,high manual,475.04871253619666,566.5094452091619,76.26057932712582,,False,39.739016625175786
2011-07-07 13:33:55.590000,39.147666666666666,142.397,32.28,1.4,V,0.0034999999999999,0.0078333333333333,1.0,0.09,,,earthquake,depth free,high manual,475.8610827717731,566.6867035965527,76.52367117249716,,False,40.43485880583102
2011-07-08 12:53:52.310000,39.25933333333333,142.34066666666666,33.86,1.6,V,0.0031666666666666,0.0078333333333333,0.76,0.09,,,earthquake,depth free,high manual,487.7291534210027,560.835515372356,78.34185713871292,,False,48.37196604496858
2011-07-08 17:59:23.590000,39.1185,142.36366666666666,28.56,2.8,V,0.0046666666666666,0.0103333333333333,1.07,0.13,,,earthquake,depth free,high manual,472.7019363058085,564.4481545761693,72.3460665703563,,False,38.05000597306031
2011-07-08 18:18:39.290000,39.124833333333335,142.38833333333332,31.63,2.8,V,0.0048333333333333,0.0113333333333333,1.21,0.13,,,earthquake,depth free,high manual,473.33920982626927,566.1977073112323,75.65278211248535,,False,38.344903467437575
