time,latitude,longitude,depth,magnitude,magnitude_type,latitude_error,longitude_error,depth_error,time_error,magnitude_2,magnitude_2_type,event_type,hypo_method,hypo_precision,y,x,z,rupture_length,is_main_event,distance_to_main
2023-06-11 18:54:44.630000,42.5595,141.916,135.97,6.2,D,0.0138333333333333,0.0146666666666666,1.7,0.21,6.2,W,earthquake,depth free,high manual,835.1709783487205,489.8877663454484,208.59301890798451,11.428783347897701,True,
2013-06-17 12:26:48.490000,42.5315,141.74216666666666,136.0,1.1,V,0.0685,0.0628333333333333,,0.23,,,earthquake,depth slice,high manual,831.2950926880153,476.2581636686344,206.9406526294624,,False,14.266004104200789
2013-06-17 19:26:28.600000,42.595666666666666,141.70966666666666,132.58,2.6,V,0.0133333333333333,0.0133333333333333,1.53,0.19,,,earthquake,depth free,high manual,838.482413009353,473.4624960659792,204.14835026502075,,False,17.335229522881946
2013-06-25 21:46:50.390000,42.585166666666666,141.8371666666667,135.86,1.1,V,0.0338333333333333,0.0343333333333333,2.78,0.36,,,earthquake,depth free,high manual,837.5600262253101,483.41664950667825,208.21387940644655,,False,6.908447702579704
2013-07-09 16:03:08.500000,42.54433333333333,142.0235,126.64,0.8,V,0.0298333333333333,0.0356666666666666,4.14,0.49,,,earthquake,depth free,high manual,835.2423631584326,499.4011450666645,200.01138669687495,,False,12.81225514463001
2013-07-12 17:40:05.490000,42.57816666666667,142.12266666666667,130.43,2.6,V,0.0161666666666666,0.018,2.03,0.25,,,earthquake,depth free,high manual,838.9251478401826,506.68695100142486,204.9748602167667,,False,17.589697723129124
2013-07-16 20:41:38.510000,42.635333333333335,141.69283333333334,131.25,1.9,V,0.0141666666666666,0.0136666666666666,1.71,0.21,,,earthquake,depth free,high manual,842.84599739812,471.92782285082967,203.2265398710232,,False,20.254989138300925
2013-08-08 12:35:57.250000,42.54433333333333,141.913,130.0,1.0,V,0.053,0.0503333333333333,,0.22,,,earthquake,depth slice,high manual,834.2665600938499,490.29325662038593,202.4739472119037,,False,6.1988251438953785
2013-08-17 04:49:54.420000,42.707,142.03333333333333,134.94,1.3,V,0.0231666666666666,0.0236666666666666,2.66,0.33,,,earthquake,depth free,high manual,851.7830001932055,498.11817683987465,210.41053440339388,,False,18.627997456636603
2013-08-23 08:11:43,42.611,141.67,137.43,2.1,V,0.0165,0.018,1.97,0.25,,,earthquake,depth free,high manual,839.335392500419,469.7750314278487,208.84736708521984,,False,20.5409139058554
2013-09-11 05:58:29.210000,42.45583333333334,142.01166666666666,128.52,1.1,V,0.034,0.0245,2.88,0.33,,,earthquake,depth free,high manual,825.3992614402907,499.0086902998446,200.64245375643708,,False,15.55278725339515
2013-10-02 18:26:55.560000,42.60033333333333,141.94583333333333,137.74,1.7,V,0.0213333333333333,0.025,2.2,0.29,,,earthquake,depth free,high manual,839.4972085888021,491.7793886216896,211.1011976179221,,False,5.3465375119933904
2013-10-23 04:19:26.680000,42.7415,141.83800000000002,139.37,1.5,V,0.023,0.0253333333333333,3.3,0.4,,,earthquake,depth free,high manual,853.9575931485215,481.94249828901224,213.74041813780784,,False,21.037107666119706
2013-11-17 14:36:46.670000,42.62716666666667,141.84300000000002,132.07,2.6,V,0.0133333333333333,0.0141666666666666,1.58,0.2,,,earthquake,depth free,high manual,842.5924082822509,483.87715798232,205.05973148527372,,False,10.182787200206835
2013-11-29 10:23:44.650000,42.735,141.94866666666667,138.0,1.1,v,0.0451666666666666,0.0486666666666666,,0.27,,,earthquake,depth slice,high manual,853.9811972350718,490.8974373370608,213.1465756284647,,False,19.379851621474856
2013-12-29 06:39:31.170000,42.504,142.108,126.85,1.5,V,0.024,0.0256666666666666,2.78,0.34,,,earthquake,depth free,high manual,831.2962194118519,506.45318024325263,200.36608467507895,,False,18.89733159197248
2014-01-01 12:33:10.900000,42.60666666666667,142.0225,133.95,2.6,V,0.0148333333333333,0.0163333333333333,1.63,0.21,,,earthquake,depth free,high manual,841.0427499290494,498.1633443481484,208.0339687715796,,False,10.162451959312982
2014-01-16 22:57:54.980000,42.74516666666667,141.932,138.6,1.4,V,0.0206666666666666,0.0203333333333333,2.32,0.29,,,earthquake,depth free,high manual,854.9157827679884,489.4401655762895,213.74578390283963,,False,20.410992996321784
2014-01-18 21:06:54.560000,42.583666666666666,141.80383333333336,137.11,1.0,V,0.0215,0.0191666666666666,2.2,0.28,,,earthquake,depth free,high manual,837.0781222288044,480.66692086447506,209.1771012205669,,False,9.434105220485945
2014-01-20 19:17:16.350000,42.66733333333333,141.76283333333333,131.23,1.6,V,0.0168333333333333,0.0166666666666666,1.88,0.23,,,earthquake,depth free,high manual,846.6372217675148,477.25282810779373,204.1501692606862,,False,17.63108945575659
2014-01-21 00:59:24.300000,42.66633333333333,141.76233333333334,134.48,1.0,v,0.0176666666666666,0.022,1.84,0.25,,,earthquake,depth free,high manual,846.1150112890763,476.9427982899798,207.3450298280667,,False,16.997103626803288
2014-01-22 02:00:21.550000,42.55016666666666,141.82733333333334,130.8,1.7,V,0.0171666666666666,0.0168333333333333,1.82,0.23,,,earthquake,depth free,high manual,834.3714825048015,483.3476104544248,202.6846300588319,,False,8.849965620053313
2014-03-13 19:48:47.490000,42.71566666666667,142.00966666666667,137.19,1.6,v,0.0216666666666666,0.0251666666666666,2.42,0.31,,,earthquake,depth free,high manual,852.309336710322,495.9681427779152,212.5630458846098,,False,18.61331295299968
2014-03-14 08:50:57.100000,42.57466666666667,142.11066666666667,125.0,0.9,v,0.0345,0.0403333333333333,,0.15,,,earthquake,depth slice,high manual,839.167125966689,506.24947092715144,199.46963157459837,,False,19.154915009952603
2014-03-15 04:12:26.300000,42.55266666666667,141.81799999999998,132.41,2.9,V,0.0143333333333333,0.0148333333333333,1.75,0.21,,,earthquake,depth free,high manual,834.3942565796174,482.4447236744826,204.2374028024933,,False,8.658728114846392
2014-03-17 19:56:37.250000,42.69783333333333,141.9405,136.69,1.2,v,0.0333333333333333,0.0391666666666666,4.26,0.53,,,earthquake,depth free,high manual,850.105232012133,490.6634286117569,211.29846493016717,,False,15.197138632435665
2014-03-20 01:51:47.580000,42.57666666666667,141.88150000000002,133.89,1.6,V,0.0186666666666666,0.018,2.08,0.26,,,earthquake,depth free,high manual,837.1098808636817,487.1852872005041,206.4948449699081,,False,3.932565367009833
2014-03-26 03:45:16.700000,42.62533333333334,142.0435,136.18,1.6,v,0.0305,0.0363333333333333,3.15,0.43,,,earthquake,depth free,high manual,842.8794516506297,499.4830147942919,210.64442982883668,,False,12.477886047222533
2014-03-26 11:12:53.980000,42.48433333333333,141.96983333333333,132.54,1.7,V,0.0203333333333333,0.017,2.25,0.28,,,earthquake,depth free,high manual,827.7651512834416,495.08330367573114,204.65313476862408,,False,9.8672473214551
2014-03-27 18:07:44.850000,42.566,141.77533333333335,127.76,1.5,V,0.0218333333333333,0.0186666666666666,2.13,0.27,,,earthquake,depth free,high manual,836.2046023837074,479.3390096088747,199.4911137442608,,False,13.971017319527357
2014-04-08 03:24:46.650000,42.6725,141.83433333333335,135.32,1.7,V,0.019,0.0215,2.24,0.28,,,earthquake,depth free,high manual,847.0245541854468,482.54757747909355,208.7996644614823,,False,13.943756132963717
2014-04-21 00:42:21.950000,42.58983333333334,141.798,138.62,1.9,V,0.0233333333333333,0.0251666666666666,2.83,0.35,,,earthquake,depth free,high manual,837.5245361785245,480.0241517947051,210.7055062826053,,False,10.358220376676638
2014-04-21 04:18:49.480000,42.60716666666667,141.79266666666666,132.82,1.6,V,0.0174999999999999,0.0156666666666666,1.91,0.23,,,earthquake,depth free,high manual,840.0948571159819,479.9627435322531,205.1583970178794,,False,11.599452033830053
2014-04-23 18:10:35.910000,42.62716666666667,141.6905,135.71,1.6,V,0.0144999999999999,0.0171666666666666,1.93,0.24,,,earthquake,depth free,high manual,841.3920514025508,471.4273936373337,207.51053074923604,,False,19.510481569593086
2014-04-27 19:53:55.830000,42.74366666666667,141.82516666666666,137.04,3.0,V,0.0131666666666666,0.0139999999999999,1.61,0.2,,,earthquake,depth free,high manual,854.4265333280932,481.1078181320668,211.3699674532959,,False,21.344210723674365
2014-05-11 23:54:17.150000,42.692166666666665,141.742,134.87,1.1,V,0.0245,0.0271666666666666,2.62,0.34,,,earthquake,depth free,high manual,848.7508257619421,475.09090680308185,207.91828032311113,,False,20.09513822397904
2014-05-26 04:43:43.500000,42.47383333333334,141.80566666666667,134.18,2.5,V,0.0176666666666666,0.0166666666666666,2.17,0.26,,,earthquake,depth free,high manual,825.614107195699,481.92789597999274,204.8801009710579,,False,12.979949232437878
